trading_day,index_name,symbol,open_0931,close_0935,close_0950,close_1005,close_1035,close_1500
2023-09-05,CSI300,000300.SH,3839.5799999999999,3834.3899999999999,3826.8699999999999,3828.02,3822.27,3820.3200000000002
2023-09-06,CSI1000,000852.SH,6146.3900000000003,6133.8800000000001,6130.0299999999997,6137.4300000000003,6154.3000000000002,6195.3800000000001
2023-09-06,CSI300,000300.SH,3808.0999999999999,3802.0599999999999,3799.4400000000001,3794.02,3798.9400000000001,3812.0300000000002
2023-09-07,CSI1000,000852.SH,6185.3299999999999,6169.7600000000002,6152.2799999999997,6156.8299999999999,6138.6400000000003,6083.4899999999998
2023-09-07,CSI300,000300.SH,3802.23,3791.1599999999999,3788.8600000000001,3784.3099999999999,3786.6100000000001,3758.4699999999998
2023-09-08,CSI1000,000852.SH,6063.2399999999998,6081.7200000000003,6081.3199999999997,6074.46,6090.25,6102.4899999999998
2023-09-08,CSI300,000300.SH,3747.6500000000001,3747.52,3739.04,3731.02,3734.0599999999999,3739.9899999999998
2023-09-11,CSI1000,000852.SH,6114.0699999999997,6100.7600000000002,6124.79,6125.8199999999997,6145.6599999999999,6182.6400000000003
2023-09-11,CSI300,000300.SH,3740.5799999999999,3740.4899999999998,3746.6900000000001,3743.6100000000001,3746.04,3767.54
2023-09-12,CSI1000,000852.SH,6175.6300000000001,6176.5600000000004,6176.5200000000004,6185.4099999999999,6183.9700000000003,6184.6099999999997
2023-09-12,CSI300,000300.SH,3764.3299999999999,3760.1599999999999,3759.1199999999999,3762.71,3764.1700000000001,3760.5999999999999
2023-09-13,CSI1000,000852.SH,6169.5299999999997,6164.0500000000002,6166.2700000000004,6144.4099999999999,6112.8199999999997,6103.1400000000003
2023-09-13,CSI300,000300.SH,3759.6100000000001,3764.0799999999999,3765.21,3760.6700000000001,3740.2600000000002,3736.6500000000001
2023-09-14,CSI1000,000852.SH,6101.7700000000004,6088.5100000000002,6085.4099999999999,6074.1700000000001,6070,6068.71
2023-09-14,CSI300,000300.SH,3736.9400000000001,3740.3899999999999,3742.8699999999999,3739.1900000000001,3728.9000000000001,3733.5100000000002
2023-09-15,CSI1000,000852.SH,6082.1899999999996,6063.8500000000004,6050.3800000000001,6088.5500000000002,6081.9899999999998,6079.0600000000004
2023-09-15,CSI300,000300.SH,3740.79,3730.8699999999999,3722.6999999999998,3746.4000000000001,3741.4899999999998,3708.7800000000002
2023-09-18,CSI1000,000852.SH,6058.3000000000002,6050.1899999999996,6063.7799999999997,6078.1199999999999,6087.0900000000001,6083.9700000000003
2023-09-18,CSI300,000300.SH,3698.9299999999998,3700.4400000000001,3716.3200000000002,3722.0500000000002,3729.6300000000001,3727.71
2023-09-19,CSI1000,000852.SH,6077.3999999999996,6063.6800000000003,6039.54,6021.2799999999997,6039.4700000000003,6031.04
2023-09-19,CSI300,000300.SH,3723.4200000000001,3718.3299999999999,3707.9099999999999,3704.21,3715.4099999999999,3720.5
2023-09-20,CSI1000,000852.SH,6020.9099999999999,6023.5699999999997,6022.8400000000001,6032.3500000000004,6017.5600000000004,5982.5600000000004
2023-09-20,CSI300,000300.SH,3715.96,3708.0100000000002,3710.5,3708.5100000000002,3708.8200000000002,3705.6900000000001
2023-09-21,CSI1000,000852.SH,5968.3500000000004,5980.3000000000002,5981.6400000000003,5965.7399999999998,5958.5299999999997,5939.6599999999999
2023-09-21,CSI300,000300.SH,3698.3099999999999,3699.7199999999998,3700.1799999999998,3682.6300000000001,3683.5500000000002,3672.4400000000001
