index_name,symbol,trading_day,open_0931,close_0935,close_0950,close_1005,close_1035,close_1500,prev_close_1500,r1,rvol20,gap,gap_rvol,required_clocks_complete
CSI1000,000852.SH,2016-01-04,10598.27,10598.26,10370.09,10300.620000000001,10109.040000000001,9694.8299999999999,10614.379999999999,-0.017796367068578012,0.0137613443113812,-0.0015177523322134068,-0.11029099322499786,True
CSI300,000300.SH,2016-01-04,3725.8499999999999,3724.4699999999998,3673.7600000000002,3654.6799999999998,3606.3600000000001,3469.0599999999999,3731,-0.009075287437220636,0.014010228300186472,-0.0013803269900830584,-0.098522804947060463,True
CSI500,000905.SH,2016-01-04,7615.5100000000002,7619.5500000000002,7487.0200000000004,7444.1099999999997,7313.6400000000003,6983.3999999999996,7617.6800000000003,-0.015935843245868719,0.01348409415062235,-0.00028486363302215878,-0.021125900623366018,True
CSI1000,000852.SH,2016-01-05,9140.6700000000001,9398.3500000000004,9633,9438.6700000000001,9604.9599999999991,9452.0400000000009,9694.8299999999999,-0.086632474058776832,0.024251737168416429,-0.0571603627913021,-2.3569595198212561,True
CSI300,000300.SH,2016-01-05,3382.1700000000001,3461.3699999999999,3515.5599999999999,3467.5100000000002,3499.6900000000001,3478.7800000000002,3469.0599999999999,-0.070206378986866769,0.02070688217129181,-0.025047130923074201,-1.209604165218062,True
CSI500,000905.SH,2016-01-05,6663.7200000000003,6833.1400000000003,6995.3800000000001,6866.79,6976.6300000000001,6889.7399999999998,6983.3999999999996,-0.083264195923168249,0.023058449111884836,-0.045777128619297058,-1.9852648544217359,True
CSI1000,000852.SH,2016-01-06,9511.7299999999996,9542.5,9569.5,9600.1800000000003,9514.2000000000007,9709.5599999999995,9452.0400000000009,-0.025043244698462863,0.024434545559484874,0.0063150388699158011,0.25844715853389227,True
CSI300,000300.SH,2016-01-06,3482.4000000000001,3484.1500000000001,3488.3000000000002,3500.0799999999999,3496.7800000000002,3539.8000000000002,3478.7800000000002,0.0028019117570754482,0.020707993768971592,0.0010405946912424024,0.050250869439685021,True
CSI500,000905.SH,2016-01-06,6916.5299999999997,6931.6400000000003,6955.25,6983.79,6950.1099999999997,7065.6000000000004,6889.7399999999998,-0.013411805137898414,0.02286374358150112,0.003888390563359323,0.17006797462972731,True
CSI1000,000852.SH,2016-01-07,9511.1399999999994,9456.7900000000009,,,,8856.4899999999998,9709.5599999999995,0.027244912209427596,0.025138255240256313,-0.02043552951936034,-0.8129255321839105,False
CSI300,000300.SH,2016-01-07,3481.1500000000001,3473.4899999999998,,,,3294.3800000000001,3539.8000000000002,0.017540632060665029,0.020871204931902695,-0.016568732696762511,-0.79385606872348624,False
CSI500,000905.SH,2016-01-07,6937.4099999999999,6908.0200000000004,,,,6462.2399999999998,7065.6000000000004,0.025524910954549895,0.023228433340106183,-0.018142832880434834,-0.78106140929915591,False
CSI1000,000852.SH,2016-01-08,9049.7600000000002,8950.9799999999996,8488.2900000000009,8813.25,8847.9500000000007,8876.25,8856.4899999999998,-0.087858770119346286,0.031711577453981454,0.021822414974781212,0.68815293110060538,True
CSI300,000300.SH,2016-01-08,3371.8699999999999,3350.25,3269.3499999999999,3341.5599999999999,3348.3800000000001,3361.5599999999999,3294.3800000000001,-0.069331600655404224,0.025819911974386392,0.023521876650538065,0.91099755389840209,True
CSI500,000905.SH,2016-01-08,6618.0799999999999,6570.0500000000002,6287.2299999999996,6509.6899999999996,6534.8299999999999,6570.4300000000003,6462.2399999999998,-0.085394021739130466,0.029788222219934719,0.024115476986308115,0.80956415620431621,True
CSI1000,000852.SH,2016-01-11,8651.3199999999997,8647.8600000000006,8700.5300000000007,8728.0300000000007,8730.5100000000002,8205.1200000000008,8876.25,0.0022311321979699983,0.031735509180381573,-0.025340656245599225,-0.79849534165547431,True
CSI300,000300.SH,2016-01-11,3303.1199999999999,3301.6700000000001,3327,3339.1799999999998,3334.0799999999999,3192.4499999999998,3361.5599999999999,0.020392304470036704,0.026418932466041368,-0.017384785635240818,-0.65804269940078197,True
CSI500,000905.SH,2016-01-11,6435.8900000000003,6435.3000000000002,6487.0699999999997,6515.6199999999999,6509.1099999999997,6128.6499999999996,6570.4300000000003,0.016741872787145118,0.030222600513834828,-0.020476589812234547,-0.67752574113736819,True
CSI1000,000852.SH,2016-01-12,8164.3299999999999,8156.3699999999999,8247.1299999999992,8161.96,8100.6899999999996,8187.96,8205.1200000000008,-0.075609632446134278,0.035393290461822685,-0.0049712862212862863,-0.14045843594702256,True
