index_name,symbol,trading_day,open_0931,close_0935,close_0950,close_1005,close_1035,close_1500,prev_close_1500,r1,rvol20,gap,gap_rvol,required_clocks_complete
CSI1000,000852.SH,2017-01-03,8503.6599999999999,8513.2900000000009,8539.4799999999996,8533.3600000000006,8560.4500000000007,8565.1299999999992,8490.8600000000006,0.00030277005144729863,0.013779376990813445,0.0015075033624389889,0.10940286802836038,True
CSI300,000300.SH,2017-01-03,3313.9499999999998,3317.1399999999999,3335.3400000000001,3335.3200000000002,3343.8499999999999,3342.2199999999998,3310.0799999999999,0.0037358691960602819,0.0079923449451381346,0.0011691560324824657,0.14628448102627017,True
CSI500,000905.SH,2017-01-03,6273.8100000000004,6281.1400000000003,6300.2700000000004,6296.6999999999998,6315.5299999999997,6320.7600000000002,6263.6199999999999,0.00176246681380543,0.010408540672693662,0.0016268547581113069,0.15629998568188211,True
CSI1000,000852.SH,2017-01-04,8567.2199999999993,8563.9899999999998,8569.6299999999992,8554.6399999999994,8589.7199999999993,8669.9400000000005,8565.1299999999992,0.0087470527131525699,0.013970087777744758,0.00024401264195650363,0.017466793755242637,True
CSI300,000300.SH,2017-01-04,3340.5500000000002,3341.5999999999999,3347.5900000000001,3342.25,3347.4699999999998,3368.3099999999999,3342.2199999999998,0.0097097351121422371,0.0078007325927484565,-0.00049966788541733198,-0.064053969223585763,True
CSI500,000905.SH,2017-01-04,6321.7399999999998,6320.9799999999996,6328.1199999999999,6322.5799999999999,6341.5699999999997,6394.6599999999999,6320.7600000000002,0.0091225202039715292,0.010660169457085951,0.00015504464652971173,0.014544294736952006,True
CSI1000,000852.SH,2017-01-05,8665.2199999999993,8661.1900000000005,8667.3600000000006,8672.4799999999996,8673.7600000000002,8670.7600000000002,8669.9400000000005,0.012236825360502523,0.014287441342024759,-0.00054440976523495443,-0.038104077014380441,True
CSI300,000300.SH,2017-01-05,3368.3400000000001,3366.5500000000002,3369.4699999999998,3367.8600000000001,3368.8899999999999,3367.7800000000002,3368.3099999999999,0.0078061887009233111,0.0080854607920152165,8.9065436377211427e-06,0.0011015505321003826,True
CSI500,000905.SH,2017-01-05,6391.5799999999999,6389.8699999999999,6397.1999999999998,6399.7399999999998,6398.8199999999997,6399.2799999999997,6394.6599999999999,0.011691632018934417,0.01104130911167964,-0.00048165187828597134,-0.043622714789904191,True
CSI1000,000852.SH,2017-01-06,8661.6900000000005,8664.3500000000004,8642.1200000000008,8649.3500000000004,8627.0100000000002,8609.8899999999994,8670.7600000000002,9.4579662604399317e-05,0.014009687088311792,-0.001046044406718627,-0.074665793755760351,True
CSI300,000300.SH,2017-01-06,3366.8499999999999,3367.3400000000001,3361.77,3366.2800000000002,3356.7800000000002,3347.6599999999999,3367.7800000000002,-0.00015734893759766777,0.0079639060842290523,-0.00027614630409356078,-0.034674731365857532,True
CSI500,000905.SH,2017-01-06,6398.8599999999997,6398.5799999999999,6387.2299999999996,6393.7799999999997,6378.75,6371.6099999999997,6399.2799999999997,0.00072247781742884598,0.010740982302986821,-6.5632383643210446e-05,-0.0061104638097168804,True
CSI1000,000852.SH,2017-01-09,8595.9099999999999,8597.8500000000004,8593.6800000000003,8584.2299999999996,8596.75,8653.8400000000001,8609.8899999999994,-0.007020145869566341,0.014026933527143189,-0.0016237141241061126,-0.11575688449397023,True
CSI300,000300.SH,2017-01-09,3345.7399999999998,3349.4099999999999,3350.4000000000001,3346.1199999999999,3348.6199999999999,3363.9000000000001,3347.6599999999999,-0.0059742619767325644,0.0080253042293386007,-0.00057353494679868167,-0.071465819912717388,True
CSI500,000905.SH,2017-01-09,6365.3800000000001,6368.9300000000003,6365.5,6360.1700000000001,6368.8599999999997,6415.4099999999999,6371.6099999999997,-0.0043239239414434305,0.010735416341689194,-0.00097777484811523152,-0.091079359849157077,True
CSI1000,000852.SH,2017-01-10,8646.0799999999999,8641.7000000000007,8648.9799999999996,8638.3799999999992,8645.6200000000008,8609.5499999999993,8653.8400000000001,0.0051045948322221424,0.014096701416893264,-0.00089671174877281601,-0.063611459323257763,True
CSI300,000300.SH,2017-01-10,3361.6300000000001,3362.2800000000002,3365.4899999999998,3360.5,3359.9899999999998,3358.27,3363.9000000000001,0.0048511497583387797,0.0079276868973559098,-0.00067481197419660965,-0.08512091647081535,True
CSI500,000905.SH,2017-01-10,6412.7600000000002,6411.1700000000001,6417.9700000000003,6409.9300000000003,6412.9399999999996,6393.9200000000001,6415.4099999999999,0.0068742437154816205,0.010880451183625045,-0.00041306790992312603,-0.037964226202750535,True
CSI1000,000852.SH,2017-01-11,8592.7399999999998,8585.0799999999999,8608.8899999999994,8608.4799999999996,8578.4500000000007,8519.8400000000001,8609.5499999999993,-0.0051179591949933601,0.0066105465508774679,-0.0019524829985306802,-0.29535878516300779,True
CSI300,000300.SH,2017-01-11,3355.8000000000002,3353.8800000000001,3361.3499999999999,3362.6500000000001,3354.1300000000001,3334.4899999999998,3358.27,-0.0016736526056065903,0.0059382439789665139,-0.00073549774139658464,-0.12385778422067965,True
CSI500,000905.SH,2017-01-11,6381.6999999999998,6376.54,6394.25,6396.1999999999998,6373.46,6331.96,6393.9200000000001,-0.0033497469374521582,0.0055745400652293916,-0.0019111906310995685,-0.34284274733630843,True
CSI1000,000852.SH,2017-01-12,8509.5300000000007,8526.3500000000004,8534.1100000000006,8520.5799999999999,8501.8600000000006,8443.2600000000002,8519.8400000000001,-0.010419824497215235,0.0070594821432252422,-0.0012101166219082859,-0.17141719425830632,True
CSI300,000300.SH,2017-01-12,3332.6799999999998,3337.5999999999999,3341.29,3337.1900000000001,3332.3400000000001,3317.6199999999999,3334.4899999999998,-0.0070810268382233144,0.0061057012582886091,-0.00054281164435943108,-0.088902424373048655,True
CSI500,000905.SH,2017-01-12,6325.6199999999999,6334.3800000000001,6338.5799999999999,6328.2299999999996,6316.2700000000004,6272.8500000000004,6331.96,-0.0096904559331364437,0.0060073666445824847,-0.0010012697490192624,-0.16667365390827601,True
CSI1000,000852.SH,2017-01-13,8433.9899999999998,8437.2399999999998,8438.2999999999993,8399.8799999999992,8378.8500000000004,8286.2399999999998,8443.2600000000002,-0.0089884317076377451,0.0072059877181176821,-0.0010979171552221167,-0.15236178552756541,True
CSI300,000300.SH,2017-01-13,3317.96,3321.4000000000001,3324.6999999999998,3315.27,3312.5300000000002,3319.9099999999999,3317.6199999999999,-0.0050592444421785343,0.0059833721935997775,0.00010248310535865279,0.017127984361105884,True
CSI500,000905.SH,2017-01-13,6272.79,6276.0200000000004,6277.9200000000001,6253.8599999999997,6239.4399999999996,6194.6499999999996,6272.8500000000004,-0.0093351821552883907,0.0062288862198237012,-9.5650302495142725e-06,-0.0015355923855332511,True
CSI1000,000852.SH,2017-01-16,8263.1900000000005,8238.1399999999994,8151.3599999999997,8182.4499999999998,8164.7700000000004,7931.9499999999998,8286.2399999999998,-0.018597082169683365,0.0079445258417890855,-0.0027817200563825528,-0.35014299302173546,True
CSI300,000300.SH,2017-01-16,3314.1500000000001,3309.3200000000002,3289.4499999999998,3299.5599999999999,3298.54,3319.4400000000001,3319.9099999999999,0.00069025385668042283,0.0054541547584418823,-0.0017349867918105,-0.31810369684232115,True
CSI500,000905.SH,2017-01-16,6184.1199999999999,6172.3299999999999,6116.1999999999998,6139.3500000000004,6128.3400000000001,6031.2399999999998,6194.6499999999996,-0.012466422758395379,0.0066585089653696241,-0.001699853906193205,-0.25529047344292993,True
CSI1000,000852.SH,2017-01-17,7900.9200000000001,7919.8299999999999,7935.9799999999996,7907.3299999999999,7950.71,8028.6499999999996,7931.9499999999998,-0.042756425109579221,0.011813522120213813,-0.003912026676920477,-0.33114820771586057,True
CSI300,000300.SH,2017-01-17,3305.5999999999999,3312.8200000000002,3310.5599999999999,3305.9499999999998,3318.7800000000002,3326.3499999999999,3319.4400000000001,-0.0001415701028039118,0.0054347028872384776,-0.0041693779673680487,-0.76717679951895668,True
CSI500,000905.SH,2017-01-17,6006.0799999999999,6022.9200000000001,6027.04,6011.2799999999997,6039.96,6082.0600000000004,6031.2399999999998,-0.026379214322035938,0.0086008137474858255,-0.0041716131342808271,-0.48502540070702793,True
CSI1000,000852.SH,2017-01-18,8009.5,7987.1999999999998,8013.9399999999996,8024.6800000000003,8004.1400000000003,7989.1400000000003,8028.6499999999996,0.012191201406968055,0.01233128318727417,-0.0023852079739432597,-0.19342739419079952,True
CSI300,000300.SH,2017-01-18,3323.3299999999999,3322.73,3335.8000000000002,3343.7800000000002,3337.5700000000002,3339.3600000000001,3326.3499999999999,0.0020816764273492439,0.005343469406704866,-0.00090790205480484332,-0.16990872141340008,True
CSI500,000905.SH,2017-01-18,6067.1599999999999,6056.9399999999996,6078.8100000000004,6090.29,6076.6000000000004,6068.5900000000001,6082.0600000000004,0.0084261279604194161,0.0089150604112164748,-0.0024498278543784169,-0.27479655115922358,True
CSI1000,000852.SH,2017-01-19,7966.4700000000003,7962.4099999999999,7950.5600000000004,7951.5200000000004,7969.3900000000003,7955.3900000000003,7989.1400000000003,-0.004921126216736238,0.012323486841985887,-0.0028376020447757888,-0.23025967253911711,True
CSI300,000300.SH,2017-01-19,3330.9499999999998,3334.5700000000002,3337.96,3341.0300000000002,3342.1500000000001,3329.2800000000002,3339.3600000000001,0.0039111939513281069,0.0052194492435547486,-0.0025184466484596824,-0.48251195307044958,True
CSI500,000905.SH,2017-01-19,6054.7200000000003,6050.9499999999998,6047.9300000000003,6049.7399999999998,6058.8000000000002,6043.6700000000001,6068.5900000000001,-0.0022147101475487041,0.0089102904190147061,-0.0022855391450072871,-0.2565055724928908,True
CSI1000,000852.SH,2017-01-20,7945.1800000000003,7962.3100000000004,7974.4799999999996,8012.6599999999999,8067.4499999999998,8087.7700000000004,7955.3900000000003,-0.0042244847380318307,0.012064294059658609,-0.0012834065960311003,-0.10638057972431564,True
CSI300,000300.SH,2017-01-20,3326.9699999999998,3333.9000000000001,3334.77,3341.9400000000001,3346.73,3354.8800000000001,3329.2800000000002,-0.0030185424752048329,0.0048746288230147785,-0.00069384371395631028,-0.1423377531188505,True
CSI500,000905.SH,2017-01-20,6037.5600000000004,6045.7600000000002,6055.5299999999997,6080.5699999999997,6103.3699999999999,6121.9899999999998,6043.6700000000001,-0.0041063904465452605,0.008646917673552466,-0.0010109751194223859,-0.11691739849849188,True
CSI1000,000852.SH,2017-01-23,8100.0299999999997,8128.4700000000003,8153.5,8170.5799999999999,8174.6899999999996,8169.1000000000004,8087.7700000000004,0.016640290419451587,0.012892918857512124,0.0015158690219922999,0.11757376578144453,True
CSI300,000300.SH,2017-01-23,3359.0500000000002,3365.9699999999998,3371.75,3375.5100000000002,3374.3000000000002,3364.0799999999999,3354.8800000000001,0.0076893502499038036,0.0051727869406182746,0.0012429654711942906,0.24028932284725529,True
CSI500,000905.SH,2017-01-23,6130.4399999999996,6148.7799999999997,6161.8100000000004,6177.46,6180.1599999999999,6172.1599999999999,6121.9899999999998,0.012959013314757462,0.0093050341162713209,0.0013802701409182383,0.14833584957035439,True
