index_name,symbol,trading_day,open_0931,close_0935,close_0950,close_1005,close_1035,close_1500,prev_close_1500,r1,rvol20,gap,gap_rvol,required_clocks_complete
CSI1000,000852.SH,2015-01-05,6025.7399999999998,6012.8599999999997,5985.25,5972.8500000000004,5975.3000000000002,6049.7799999999997,6027.5200000000004,0.0075033889777573748,0.021643316398479554,-0.00029531216818867723,-0.013644497116413405,True
CSI300,000300.SH,2015-01-05,3566.0799999999999,3575.1799999999998,3589.27,3589.1900000000001,3582.1399999999999,3641.54,3533.6999999999998,0.02202426573729932,0.023889706523758689,0.0091632000452783746,0.38356268781139807,True
CSI500,000905.SH,2015-01-05,5338.75,5334.9399999999996,5335.8400000000001,5336.4499999999998,5347.3100000000004,5417.0100000000002,5322.71,0.009029246949809222,0.020221869969010414,0.0030135025203326116,0.14902195123154982,True
CSI1000,000852.SH,2015-01-06,6021.4399999999996,6008.4300000000003,6060.4700000000003,6041.3900000000003,6044.6400000000003,6172.3900000000003,6049.7799999999997,0.0036930611594816476,0.021320094430711155,-0.0046844678649471394,-0.21972078407866993,True
CSI300,000300.SH,2015-01-06,3608.4200000000001,3617.4400000000001,3659.4899999999998,3637.8499999999999,3665.3600000000001,3641.0500000000002,3641.54,0.030517587797492807,0.022848660551799418,-0.0090950531917814992,-0.39805629617379168,True
CSI500,000905.SH,2015-01-06,5389.8999999999996,5381.0100000000002,5428.6499999999996,5404.3599999999997,5421.6800000000003,5479.8599999999997,5417.0100000000002,0.01771653913138227,0.020046649115557862,-0.0050046058619054312,-0.24964800017482433,True
CSI1000,000852.SH,2015-01-07,6161.4799999999996,6165.4399999999996,6149.5900000000001,6152.8299999999999,6135.2700000000004,6166.7600000000002,6172.3900000000003,0.020266852678940461,0.021567888525283817,-0.0017675487128974154,-0.081952793423674092,True
CSI300,000300.SH,2015-01-07,3620.9200000000001,3637.6900000000001,3640.8699999999999,3653.0500000000002,3653.5599999999999,3643.79,3641.0500000000002,-0.00013455845603782546,0.022923955900709,-0.0055286249845512003,-0.24117237916952236,True
CSI500,000905.SH,2015-01-07,5471.3999999999996,5479.8999999999996,5481.9700000000003,5484.3800000000001,5475.6000000000004,5488.2399999999998,5479.8599999999997,0.01160234151312256,0.019539962434592197,-0.0015438350614797036,-0.0790091110281054,True
CSI1000,000852.SH,2015-01-08,6161.5500000000002,6162.3299999999999,6189.3400000000001,6167.9200000000001,6154.96,6164.1099999999997,6166.7600000000002,-0.00091212642104598896,0.021567257157791359,-0.00084485207791451522,-0.039172903245571267,True
CSI300,000300.SH,2015-01-08,3650.0700000000002,3645.73,3633.9099999999999,3593.0599999999999,3592.8099999999999,3559.25,3643.79,0.00075253017673460043,0.021598806925304932,0.001723480222515672,0.07979515852315254,True
CSI500,000905.SH,2015-01-08,5482.3900000000003,5485.79,5494.8500000000004,5469.4499999999998,5459.3500000000004,5444.0299999999997,5488.2399999999998,0.0015292361483687511,0.019290626319580881,-0.0010659154847454388,-0.055255618303252561,True
CSI1000,000852.SH,2015-01-09,6148.1000000000004,6162.1099999999997,6181.9899999999998,6189.5500000000002,6195.7299999999996,6128.0100000000002,6164.1099999999997,-0.00042972322581069644,0.018946266236762033,-0.0025972930398709959,-0.13708732936684839,True
CSI300,000300.SH,2015-01-09,3547.5700000000002,3556.9499999999998,3568.4299999999998,3572.8699999999999,3553.75,3546.7199999999998,3559.25,-0.023201117517749337,0.019342491632856805,-0.0032815902226591698,-0.16965705788828059,True
CSI500,000905.SH,2015-01-09,5424.5,5447.8999999999996,5463.3800000000001,5474.9399999999996,5469.2200000000003,5409.0500000000002,5444.0299999999997,-0.0080554057402737467,0.016884454194217736,-0.0035874159400296479,-0.2124685760501632,True
CSI1000,000852.SH,2015-01-12,6098.8100000000004,6092.6700000000001,6081.0500000000002,6072.6899999999996,6084.8000000000002,6062.2799999999997,6128.0100000000002,-0.0058564821198842099,0.017291718396332298,-0.0047650052790383368,-0.27556574597288319,True
CSI300,000300.SH,2015-01-12,3531.5100000000002,3541.5599999999999,3544.4299999999998,3538.3000000000002,3529.3299999999999,3513.5700000000002,3546.7199999999998,-0.003520404579616554,0.018127428728112169,-0.0042884693463255408,-0.23657350475056324,True
CSI500,000905.SH,2015-01-12,5386.5799999999999,5384.0600000000004,5371.1599999999999,5364.6400000000003,5363.04,5332.2200000000003,5409.0500000000002,-0.0064253870753834263,0.015206968484192354,-0.0041541490649930068,-0.27317404315733573,True
CSI1000,000852.SH,2015-01-13,6059.3800000000001,6074.9200000000001,6088.3199999999997,6082.8500000000004,6123.6300000000001,6167.1099999999997,6062.2799999999997,-0.010726157431205308,0.016923179481528463,-0.00047836787479293985,-0.028267021295559452,True
CSI300,000300.SH,2015-01-13,3506.4499999999998,3522.7600000000002,3526.7600000000002,3515.3299999999999,3547.3299999999999,3514.04,3513.5700000000002,-0.0093466639599403267,0.01800794997721086,-0.002026428959719162,-0.11252968618213716,True
CSI500,000905.SH,2015-01-13,5333.96,5358.8000000000002,5367.54,5359.8100000000004,5392.9700000000003,5405.0900000000001,5332.2200000000003,-0.01420397297122411,0.015139461447749093,0.00032631811890726503,0.021554143126787474,True
CSI1000,000852.SH,2015-01-14,6167.7399999999998,6162.9300000000003,6166.4899999999998,6145.1099999999997,6155.7799999999997,6139.29,6167.1099999999997,0.017292173901568342,0.017179002139863821,0.00010215481805908588,0.0059464931215088418,True
CSI300,000300.SH,2015-01-14,3522.9000000000001,3527.3400000000001,3535.98,3539.3800000000001,3523.6100000000001,3502.4200000000001,3514.04,0.00013376708020618189,0.018038095971914948,0.0025213144984121971,0.1397771972351099,True
CSI500,000905.SH,2015-01-14,5404.3699999999999,5408.2200000000003,5412,5401.5299999999997,5404.9099999999999,5379.7299999999996,5405.0900000000001,0.01366597777286005,0.01539376203106824,-0.00013320777267356032,-0.008653360523874257,True
