index_name,symbol,trading_day,open_0931,close_0935,close_0950,close_1005,close_1035,close_1500,prev_close_1500,r1,rvol20,gap,gap_rvol,required_clocks_complete
CSI1000,000852.SH,2019-01-02,4436.75,4429.1000000000004,4423.8500000000004,4424.3999999999996,4413.1700000000001,4408.5299999999997,4430.0200000000004,0.0012136553173698328,0.012864051934001716,0.0015191805003136327,0.11809502232326964,True
CSI300,000300.SH,2019-01-02,3017.0700000000002,3008.2800000000002,2994.8000000000002,2980.8800000000001,2972.3000000000002,2969.54,3010.6500000000001,0.0067346372357892648,0.011311377894691721,0.0021324298739475722,0.18852078798890567,True
CSI500,000905.SH,2019-01-02,4176.1099999999997,4164.04,4164.5799999999999,4159.6700000000001,4146.7299999999996,4131.96,4168.04,0.0016269071701666693,0.012444525215780827,0.0019361618410571602,0.15558342383379359,True
CSI1000,000852.SH,2019-01-03,4404.3100000000004,4404.5500000000002,4423.6700000000001,4443.6599999999999,4413.4399999999996,4376.8599999999997,4408.5299999999997,-0.0048509939007048697,0.0097864727552765193,-0.00095723517816581616,-0.097812072040941292,True
CSI300,000300.SH,2019-01-03,2963.02,2966.0700000000002,2975.0599999999999,2999.6999999999998,2979.1700000000001,2964.8400000000001,2969.54,-0.013654858585355312,0.0090188717336244038,-0.0021956262586124708,-0.24344799698466463,True
CSI500,000905.SH,2019-01-03,4131.6899999999996,4131.6999999999998,4147.6800000000003,4178.9499999999998,4145.5699999999997,4112.8100000000004,4131.96,-0.0086563468680722622,0.0095800161701615986,-6.5344291813151933e-05,-0.0068208957743387281,True
CSI1000,000852.SH,2019-01-04,4338.0600000000004,4327.29,4375.3900000000003,4374.3900000000003,4408.4399999999996,4497.8900000000003,4376.8599999999997,-0.0071838004958568735,0.0092812377287382532,-0.0088648026210569331,-0.95513151156640685,True
CSI300,000300.SH,2019-01-04,2940.1900000000001,2941.0500000000002,2966.0700000000002,2966.4200000000001,2983.9699999999998,3035.8699999999999,2964.8400000000001,-0.0015827367201654008,0.0089122674591277269,-0.0083141080125740396,-0.93288358441924146,True
CSI500,000905.SH,2019-01-04,4075.6199999999999,4077.5,4109.7799999999997,4108.2700000000004,4132.5100000000002,4210.8800000000001,4112.8100000000004,-0.0046346044008169773,0.0093408203193363574,-0.0090424794726721158,-0.96806053039617423,True
CSI1000,000852.SH,2019-01-07,4523.2299999999996,4530.6499999999996,4529.2399999999998,4545.6899999999996,4557.9200000000001,4594.1499999999996,4497.8900000000003,0.027652243846045144,0.011804828222907925,0.005633752715161755,0.47724139723008802,True
CSI300,000300.SH,2019-01-07,3055.1500000000001,3057.4499999999998,3042.5900000000001,3047.23,3046.5,3054.3000000000002,3035.8699999999999,0.02395744795671928,0.010991735205299466,0.0063507330682803786,0.57777347704104876,True
CSI500,000905.SH,2019-01-07,4235.0299999999997,4240.2299999999996,4234.1400000000003,4249.7700000000004,4260.8000000000002,4288.3199999999997,4210.8800000000001,0.023845011075152911,0.011299015212335624,0.0057351432479670894,0.5075790358885246,True
CSI1000,000852.SH,2019-01-08,4586.8299999999999,4578.4499999999998,4590.7700000000004,4593.46,4568.9399999999996,4585.0299999999997,4594.1499999999996,0.021401145870619143,0.012508518376421651,-0.001593330648759772,-0.12737964647860883,True
CSI300,000300.SH,2019-01-08,3049.8699999999999,3044.2600000000002,3044.77,3045.3600000000001,3039.3699999999999,3047.6999999999998,3054.3000000000002,0.0060707474298966613,0.010293864783250121,-0.0014504141701864315,-0.14090083760829106,True
CSI500,000905.SH,2019-01-08,4278.2799999999997,4271.3100000000004,4279.6000000000004,4284.3299999999999,4265.8800000000001,4277.3000000000002,4288.3199999999997,0.018390455201762856,0.011537919635354039,-0.0023412431908066411,-0.20291727319998798,True
CSI1000,000852.SH,2019-01-09,4588.6899999999996,4590,4607.6899999999996,4613,4629.3199999999997,4594.7399999999998,4585.0299999999997,-0.0019851332673073152,0.012503361274668215,0.00079824995692501233,0.063842829091267261,True
CSI300,000300.SH,2019-01-09,3065.23,3068.6399999999999,3085.4000000000001,3092.8699999999999,3100.6599999999999,3078.48,3047.6999999999998,-0.0021608879284943372,0.010283575520396769,0.0057518784657282218,0.55932671027890679,True
CSI500,000905.SH,2019-01-09,4286.2299999999996,4291.6000000000004,4309.5900000000001,4319.1300000000001,4333.3999999999996,4288.7700000000004,4277.3000000000002,-0.002569770912618341,0.01153663229067906,0.0020877656465525529,0.18096837915509781,True
CSI1000,000852.SH,2019-01-10,4592.7399999999998,4602.4300000000003,4591.8199999999997,4610.5799999999999,4589.04,4582.4799999999996,4594.7399999999998,0.0021177614977436754,0.012290914124031826,-0.0004352803423044449,-0.035414806247271911,True
CSI300,000300.SH,2019-01-10,3077.48,3075.6100000000001,3066.2199999999998,3078.9299999999998,3073.7399999999998,3072.6900000000001,3078.48,0.010099419234176565,0.010374278134193273,-0.00032483563316965114,-0.031311637201918055,True
CSI500,000905.SH,2019-01-10,4289.5600000000004,4293.3699999999999,4284.2299999999996,4302.1199999999999,4288.9799999999996,4281.8599999999997,4288.7700000000004,0.0026815982044747777,0.01131124048310459,0.00018420199730928566,0.016284862618244664,True
CSI1000,000852.SH,2019-01-11,4585.2200000000003,4601.0200000000004,4606.3800000000001,4604.1599999999999,4593.2799999999997,4621.6099999999997,4582.4799999999996,-0.0026682684983263538,0.012058348999903832,0.00059792950542081336,0.049586349294217805,True
CSI300,000300.SH,2019-01-11,3082.2600000000002,3083.5300000000002,3093.7199999999998,3097.46,3081.2600000000002,3094.7800000000002,3072.6900000000001,-0.0018807983160520347,0.010284752670960694,0.0031145348212804347,0.30283030821678547,True
CSI500,000905.SH,2019-01-11,4282.3900000000003,4297.5900000000001,4304.1099999999997,4307.0900000000001,4287.1099999999997,4314.8800000000001,4281.8599999999997,-0.0016111845587430951,0.011108160333522887,0.00012377798433416132,0.011142977830506868,True
CSI1000,000852.SH,2019-01-14,4621.6999999999998,4614.6099999999997,4605.8299999999999,4608.6999999999998,4617.9799999999996,4594.1899999999996,4621.6099999999997,0.008539044360259096,0.012261710998664221,1.947373317956469e-05,0.001588174210082601,True
CSI300,000300.SH,2019-01-14,3092.5,3090.9499999999998,3078.6999999999998,3076.9299999999998,3078.5,3067.7800000000002,3094.7800000000002,0.0071891404599879749,0.010410586568124403,-0.00073672441982963743,-0.070766850168209827,True
CSI500,000905.SH,2019-01-14,4317.5200000000004,4314.5200000000004,4305.0900000000001,4305.8599999999997,4312.6999999999998,4286.5500000000002,4314.8800000000001,0.0077116019673695302,0.011287710638822017,0.00061183625037086742,0.054203750428060096,True
CSI1000,000852.SH,2019-01-15,4583.5500000000002,4576.3000000000002,4583,4576.4700000000003,4582.4300000000003,4644.1700000000001,4594.1899999999996,-0.005932997375373561,0.012051281084405273,-0.0023159686473566143,-0.19217613722026189,True
CSI300,000300.SH,2019-01-15,3071.52,3069.8699999999999,3079.4099999999999,3076.23,3085.9499999999998,3127.9899999999998,3067.7800000000002,-0.0087243681295601228,0.0097612473577825595,0.001219122622873714,0.12489414295005216,True
CSI500,000905.SH,2019-01-15,4282.9899999999998,4283.8900000000003,4283.7299999999996,4278.3299999999999,4284.4499999999998,4347.3599999999997,4286.5500000000002,-0.0065656518837140521,0.010976339289217535,-0.00083050471824674954,-0.075663178438970552,True
CSI1000,000852.SH,2019-01-16,4644.2299999999996,4645.8199999999997,4663.0600000000004,4658.0100000000002,4654.0600000000004,4637.1999999999998,4644.1700000000001,0.010878957988241789,0.010964648426878843,1.2919423707513644e-05,0.0011782797956241668,True
