trading_day,holiday_reopen,a50_ordinary_preauction_closure_return,a50_ordinary_signed_square,marginal_slope
2015-06-12,0,0.00351123595506,1.2328777932106111e-05,0.34781588861259272
2015-06-15,0,0.0071891986673700004,5.168457747891459e-05,0.43594759689434359
2015-06-16,0,-0.0023499638467099999,-5.5223300808440602e-06,0.31998937086506596
2015-06-17,0,0.0044239631336399996,1.9571449807805846e-05,0.36968674803544871
2015-06-18,0,0,0,0.26367930346886054
2015-06-19,0,0.00323994663617,1.0497254205229298e-05,0.3413152269739238
2015-06-24,0,-0.00057781201849000003,-3.3386672871148814e-07,0.27752489251869267
2015-06-25,0,0.0085146641437999996,7.2499505481713383e-05,0.46770853245665456
2015-06-26,0,-0.0060159130603499996,-3.61912099496897e-05,0.40783321049695687
2015-06-29,0,0.023590814196199999,0.00055652651443963141,0.82896473931893588
2015-07-01,0,0.0034232782923899999,1.1718834267148593e-05,0.34570823835240061
2015-07-02,0,0.013341804320200001,0.00017800374251850741,0.58337694541737495
2015-07-03,0,0.0084674005080400006,7.1696871363556057e-05,0.46657599651625647
2015-07-06,0,0.0694536606945,0.0048238109838667342,1.9279348281212421
2015-07-07,0,0.0067283431455000004,4.5270601483596842e-05,0.42490453104771586
2015-07-08,0,-0.032459425717900003,-0.0010536143179358682,1.0414752905756504
2015-07-09,0,0.0073546856464999999,5.4091400958833119e-05,0.43991301234575608
2015-07-10,0,0.0084835630965000002,7.1970842812296669e-05,0.46696328606828674
2015-07-13,0,-0.0139225181598,-0.00019383651190996076,0.59729206819322767
2015-07-14,0,-0.00348574943613,-1.2150449131480613e-05,0.34720517811138557
2015-07-15,0,0.00835117773019,6.9742169481221399e-05,0.46379105475518634
2015-07-16,0,0.0025985275010800002,6.7523451738690702e-06,0.32594547787046413
2015-07-17,0,0.0088907705334500004,7.9045800678462808e-05,0.47672083116881792
2015-07-20,0,0.00186335403727,3.4720882682104085e-06,0.30832917821845013
2015-07-21,0,-0.0081743869209799994,-6.6820601533888876e-05,0.45955477580324322
2015-07-22,0,-0.0033977489912900001,-1.1544698207812213e-05,0.34509650270058129
2015-07-23,0,-0.0072202166065000002,-5.2131527844778377e-05,0.43669085183647682
2015-07-24,0,-0.0016467682173700001,-2.711845561739968e-06,0.30313932726278287
2015-07-27,0,-0.00756461441479,-5.7223391244448654e-05,0.44494334636870803
2015-07-28,0,0.002533978346,6.4210462579968955e-06,0.32439874459709411
2015-07-29,0,0.015574896930800001,0.0002425774144050433,0.63688653263119566
2015-07-30,0,0.0026893769609999999,7.2327484383575952e-06,0.32812242166394684
2015-08-03,0,-0.00378340033105,-1.431411806498925e-05,0.35433751845651534
2015-08-04,0,-0.0086489013557700008,-7.4803494661840157e-05,0.47092513787962398
2015-08-05,0,0.000456412596988,2.0831245868933051e-07,0.27461590750762177
2015-08-06,0,-0.00346820809249,-1.2028467372813124e-05,0.34678485069061643
2015-08-07,0,0.00116306117702,1.3527113014911476e-06,0.29154869105777875
2015-08-10,0,-0.0032021957913999999,-1.0254057886459873e-05,0.34041063747726474
2015-08-11,0,0.0039612676056300002,1.5691641043413636e-05,0.3585995917787077
2015-08-12,0,-0.00221092195446,-4.8881758887132261e-06,0.31665763521540702
2015-08-13,0,0.00624721106649,3.9027646109275122e-05,0.41337559632241794
2015-08-14,0,0.0013309671694800001,1.7714736062336033e-06,0.29557207114717304
2015-08-17,0,0,0,0.26367930346886054
2015-08-18,0,0.0011348161597800001,1.2878077164978267e-06,0.29087188114573775
2015-08-19,0,0.0035739814153000001,1.2773343156909792e-05,0.34931940157083119
2015-08-20,0,-0.0096926713947999999,-9.3947878767574171e-05,0.4959360593566523
2015-08-21,0,-0.0115942028986,-0.00013442554085390463,0.54150074635594114
2015-08-24,0,-0.0167709637046,-0.00028126522358101053,0.66554680361252672
2015-08-25,0,-0.010312151616500001,-0.00010634047096168358,0.51078010603565982
2015-08-26,0,0.024505462060799999,0.00060051767081330818,0.85088162241121323
2015-08-27,0,0.030791366906500001,0.00094810827597070345,1.0015050994502548
2015-08-28,0,0.025613372876799999,0.00065604487012599388,0.87742949156472694
2015-09-01,0,-0.0094060736361199996,-8.8474221248111717e-05,0.48906857536132775
2015-09-02,0,-0.0122649223222,-0.00015042831956959984,0.55757259188655917
2015-09-07,1,0,0,0.26367930346886054
2015-09-08,0,0.010065288356899999,0.00010131002970754669,0.50486474405884285
2015-09-09,0,0.021796218487400001,0.00047507514035047759,0.78596245847408519
2015-09-10,0,-0.0075012933264400001,-5.626940156929328e-05,0.44342604015245218
2015-09-11,0,0.0070129870129899997,4.9181986844366399e-05,0.43172519570803325
2015-09-14,0,0.0109660574413,0.00012025441580589109,0.52644906243973821
2015-09-15,0,0.00213276459611,4.5486848224202515e-06,0.3147848208219603
2015-09-16,0,0.012817089452599999,0.00016427778203595016,0.57080367557762268
2015-09-17,0,-0.0059080400719200002,-3.490493749141248e-05,0.40524834722034625
2015-09-18,0,0.0052356020942400001,2.7411529289210275e-05,0.38913532152595492
2015-09-21,0,-0.00655651717808,-4.2987917506458125e-05,0.42078722012849279
2015-09-22,0,0.0038930703348,1.5155996631699783e-05,0.35696544199293506
2015-09-23,0,-0.0104993597951,-0.0001102365561069623,0.51526600702892211
2015-09-24,0,0.00078698845750299997,6.1935083224295118e-07,0.28253719915269082
2015-09-25,0,0.0013140604467800001,1.7267548577916535e-06,0.29516695057648051
2015-09-28,0,-0.0087579617834400002,-7.6701894600195554e-05,0.47353845469339306
2015-09-29,0,-0.019930906191900001,-0.00039724102163031782,0.74126565974604186
2015-10-08,1,0,0,0.26367930346886054
2015-10-09,0,0.018625393494200001,0.00034690528281378774,0.70998283465194112
2015-10-12,0,0.0075285565939800002,5.6679164388759743e-05,0.44407932528054789
2015-10-13,0,0.0070564516128999999,4.9793509365199009e-05,0.43276669877358365
2015-10-14,0,-0.0098784194528899992,-9.7583170887235546e-05,0.50038697279704658
2015-10-15,0,0.010472541506999999,0.00010967412561583782,0.5146233845424204
2015-10-16,0,0.010252563140799999,0.00010511505095609075,0.50935224105492749
2015-10-19,0,0.0044753853804099996,2.0029074303187556e-05,0.37091893302643775
2015-10-20,0,0.0024900398406400002,6.2002984079744779e-06,0.32334588576202139
2015-10-21,0,-0.0012336540834000001,-1.5219023974894943e-06,0.29324024530084386
2015-10-22,0,0.0032597793380100002,1.0626161332516915e-05,0.34179046014775444
2015-10-23,0,0.0099058940069300001,9.8126736076531692e-05,0.50104532079326747
2015-10-26,0,0.0149546457465,0.00022364142940331053,0.62202401206969538
2015-10-27,0,0.0026987242394500002,7.2831125205949817e-06,0.32834640207974236
2015-10-28,0,-0.0061289531748000003,-3.7564067018891001e-05,0.41054188896112387
2015-10-29,0,0.0024894199651499999,6.1972117628874269e-06,0.3233310322438841
2015-11-02,0,-0.0139720558882,-0.0001952183457429843,0.59847909616762163
2015-11-03,0,0.0080685829551199999,6.5102030903652997e-05,0.45701949065121694
2015-11-04,0,0.0058183657981300003,3.3853380560848956e-05,0.40309956335378161
2015-11-05,0,-0.0062953995157400003,-3.9632055062779432e-05,0.41453029273563513
2015-11-06,0,0.0054270882491699998,2.9453286864279093e-05,0.39372373181347675
2015-11-09,0,-0.0025474756831899998,-6.4896323564443566e-06,0.32472216913313634
2015-11-10,0,-0.0056999544003599996,-3.2489480166183324e-05,0.40026217766453254
2015-11-11,0,-0.0025217790004600001,-6.3593693271610369e-06,0.32410642266605305
2015-11-12,0,0.0062341260678799998,3.886432783022095e-05,0.41306205228443627
2015-11-13,0,-0.0072480710778599997,-5.253453434971062e-05,0.43735830344930193
2015-11-16,0,-0.016591609386099999,-0.00027528150202092157,0.66124909759603845
2015-11-17,0,0.0088158208243999999,7.7718696807924692e-05,0.47492487878689504
2015-11-18,0,0.0061860575779200001,3.8267308357341456e-05,0.41191023034765584
2015-11-19,0,0.0076081787922000002,5.7884384534081853e-05,0.44598724031263626
2015-11-20,0,-0.00023446658851100001,-5.4974581127986602e-08,0.26929761518020751
2015-11-23,0,0.0014137606031999999,1.9987190431604278e-06,0.29755597563968833
2015-11-24,0,0.0021286660359499999,4.5312190926070864e-06,0.31468661071580906
2015-11-25,0,0.0014218009478699999,2.0215179353640302e-06,0.29774863917827438
2015-11-26,0,0.0075347303979299996,5.6772162169490372e-05,0.44422726258477585
2015-11-27,0,-0.00023540489642200001,-5.5415465259452554e-08,0.26932009900768461
2015-12-01,0,0.0029955067398900002,8.9730606287264167e-06,0.33545793386998146
2015-12-02,0,0.00074275810844299996,5.516896076578233e-07,0.28147734712985512
2015-12-03,0,-0.00165955429113,-2.754120445207997e-06,0.30344570843378105
2015-12-04,0,-0.010851615947199999,-0.00011775756866552533,0.52370680397703229
2015-12-07,0,0.0065454545454500003,4.2842975206552069e-05,0.42052213622524598
2015-12-08,0,-0.00605766900897,-3.6695353822235583e-05,0.40883377069037286
2015-12-09,0,-0.00467980295567,-2.1900555703897669e-05,0.37581720729392271
2015-12-10,0,-0.0022037218413300001,-4.8563899539548857e-06,0.31648510538854258
2015-12-11,0,0.0049455984174099996,2.4458943706288294e-05,0.38218622458120521
2015-12-14,0,-0.017755856966700002,-0.00031527045662190899,0.68914691390552729
2015-12-15,0,-0.0021718146718100002,-4.7167789686891793e-06,0.3157205426193711
2015-12-16,0,0.0075776093864600002,5.7420164013766702e-05,0.44525473317220032
2015-12-17,0,0.0078144078144100002,6.106496948991208e-05,0.45092892065208351
2015-12-18,0,0.0021515658618200002,4.6292356577492402e-06,0.31523533862066866
2015-12-21,0,-0.0018885741265300001,-3.5667122313985528e-06,0.30893350450540857
2015-12-22,0,0.0045892611289599997,2.1061317709783209e-05,0.37364763503801179
2015-12-23,0,0.0041237113402100003,1.7004995217376556e-05,0.3624920847015658
2015-12-24,0,-0.00091261692904400003,-8.3286965917770142e-07,0.28554752108137066
2015-12-25,0,0.0018340210912400001,3.3636333631131605e-06,0.30762629924854978
2015-12-28,0,0.000684931506849,4.6913116907444173e-07,0.28009170035166731
2015-12-29,0,0.0030624263839800002,9.3784553572968188e-06,0.33706146903675166
2015-12-30,0,0.00139502441293,1.9460931126706912e-06,0.29710701718514487
2016-01-04,1,0,0,0.26367930346886054
2016-01-06,0,-0.0027499999999999998,-7.5624999999999992e-06,0.32957507695335991
2016-01-07,0,-0.00523299277349,-2.7384213367398562e-05,0.38907279672264933
2016-01-11,0,-0.019037818368899999,-0.00036243852824722621,0.71986540051470627
2016-01-12,0,0.0101794803107,0.00010362181939592897,0.50760102301206356
2016-01-13,0,0.0208277703605,0.00043379601818972232,0.76275640814619794
2016-01-14,0,-0.022377999460800001,-0.00050077485986756512,0.79990315201617901
2016-01-15,0,0.0026695141484199998,7.1263057886145572e-06,0.32764646697356981
2016-01-18,0,-0.0016469942355199999,-2.7125900118361091e-06,0.30314474313217038
2016-01-19,0,0.010087241003299999,0.00010175243105865678,0.5053907755550463
2016-01-20,0,-0.0098065200105999992,-9.6167834718298214e-05,0.49866411121057252
2016-01-21,0,0.0073032188260799998,5.3337005221609326e-05,0.43867975927653291
2016-01-22,0,0.021247240618099999,0.00045144523388343841,0.77280779617466844
2016-01-25,0,0.00135648399349,1.8400488245945784e-06,0.29618350782172098
2016-01-26,0,-0.0062432138979400002,-3.8977719775431168e-05,0.41327981577210876
2016-01-27,0,0.0087570621468899996,7.6686137444493684e-05,0.47351689751291404
2016-01-28,0,0.0042722870976899998,1.8252437045088441e-05,0.36605227177799854
2016-02-01,0,0.0108138873079,0.00011694015870796072,0.52280274657005366
2016-02-02,0,0.0031976744185999999,1.0225121687368847e-05,0.34030229589258554
2016-02-03,0,-0.0088168373151299995,-7.7736620241468783e-05,0.47494923603885619
2016-02-04,0,0.01205510907,0.00014532565468959626,0.55254502587164378
2016-02-05,0,-0.0036827195467400002,-1.3562423259940873e-05,0.351924995490285
2016-02-15,1,0,0,0.26367930346886054
2016-02-16,0,0.010037281330700001,0.00010074701651161878,0.50419363691177022
2016-02-17,0,-0.000279798545048,-7.828722581097768e-08,0.27038386403096071
2016-02-18,0,0.011430164482900001,0.00013064866010614864,0.53757004152549626
2016-02-19,0,-0.00055648302726800001,-3.0967335963735762e-07,0.27701380510988621
2016-02-22,0,0.013351877607799999,0.00017827263565367105,0.58361832253662349
2016-02-23,0,0.00518134715026,2.6846358291507422e-05,0.38783525916271122
2016-02-24,0,-0.0019257221458,-3.7084057828245564e-06,0.30982364903748633
2016-02-25,0,-0.00081922446750400005,-6.7112872815721243e-07,0.28330964163017081
2016-02-26,0,0.0134825014343,0.00018177784492590156,0.58674834365761352
2016-03-01,0,0.00897770055025,8.0599107169959151e-05,0.47880385687647486
2016-03-02,0,0.0122332859175,0.00014965328433930381,0.55681451721093178
2016-03-03,0,0.00027419797093499999,7.5184527264871106e-08,0.27024966251709404
2016-03-04,0,0.0049436967865999996,2.4440137917839163e-05,0.3821406575146209
2016-03-07,0,0.0106809078772,0.00011408179308123302,0.51961628022696105
2016-03-08,0,0.0018726591760300001,3.5068523895693588e-06,0.30855214887880311
2016-03-09,0,-0.0118089103596,-0.00013945036388106818,0.54664558788884587
2016-03-10,0,-0.0024337479718800001,-5.9231291906300133e-06,0.32199701440462936
2016-03-11,0,0.0013717421124799999,1.8816764231510927e-06,0.29654912438636261
2016-03-14,0,0.0152921900601,0.00023385107683422126,0.63011228248059237
2016-03-15,0,0.0062263129399000002,3.8766972825566185e-05,0.41287483333477248
2016-03-16,0,-0.0021563342318100002,-4.649777319275624e-06,0.31534959877657825
2016-03-17,0,0.014426930269799999,0.00020813631700967148,0.60937884133628173
2016-03-18,0,0.0071504237288099997,5.1128559501529101e-05,0.43501846796044352
2016-03-21,0,0.012894736842099999,0.00016627423822701106,0.57266427004676979
2016-03-22,0,0.0053846153846199996,2.8994082840286386e-05,0.39270599280924962
2016-03-23,0,0.0038769707934899998,1.5030902533574479e-05,0.35657966318298301
2016-03-24,0,-0.0082623289439700005,-6.8266079578364419e-05,0.46166205130386784
2016-03-25,0,0.000262191924489,6.874460526724548e-08,0.26996197243816678
2016-03-28,0,0.0041775456919100002,1.7451888007995803e-05,0.36378206879076874
2016-03-29,0,0.0065997888067599996,4.3557212293834581e-05,0.42182409919823921
2016-03-30,0,0.00768008474576,5.8983701702055444e-05,0.44771025792280961
2016-04-01,0,0.0036363636363599999,1.3223140495841322e-05,0.35081421055571471
2016-04-05,1,0,0,0.26367930346886054
2016-04-06,0,-0.0051746442432099998,-2.6776943043786391e-05,0.38767464343738228
2016-04-07,0,0.0059678256357,3.5614942818118107e-05,0.4066809348452517
2016-04-08,0,-0.0060351613749700002,-3.6423172821929781e-05,0.40829444052610525
2016-04-11,0,0.0039525691699599996,1.5622803043318282e-05,0.35839115899813323
2016-04-12,0,0.0039205436487199999,1.5370662501518729e-05,0.35762376027327719
2016-04-13,0,0.0052164840897200001,2.7211706258301896e-05,0.38867721400038202
2016-04-14,0,0.0108331183905,0.00011735645406258931,0.52326356368382498
2016-04-15,0,0.0033462033461999999,1.1197076834120077e-05,0.34386136082677654
2016-04-18,0,-0.0079630105317199992,-6.3409536728283619e-05,0.45448975374264378
2016-04-19,0,0.0093385214007800001,8.7207981952826052e-05,0.48744988198011463
2016-04-20,0,0.0054347826087000001,2.9536862003827977e-05,0.39390810482173028
2016-04-21,0,-0.0020925974365700001,-4.3789640315393351e-06,0.31382233135048265
2016-04-22,0,-0.0052205690420299997,-2.7254341122602029e-05,0.38877509803387827
2016-04-25,0,-0.0049197307094799997,-2.4203750253800582e-05,0.38156637999127124
2016-04-26,0,0.00182291666667,3.3230251736232637e-06,0.30736021392268054
2016-04-27,0,0,0,0.26367930346886054
2016-04-28,0,0.0057321521625799997,3.285756841497057e-05,0.4010337036448805
2016-05-03,1,0,0,0.26367930346886054
2016-05-04,0,-0.0054291623578099999,-2.9475803907461038e-05,0.39377343181097629
2016-05-05,0,-0.0036344755970900001,-1.3209412865842714e-05,0.35076896917096356
2016-05-06,0,-0.00104085349987,-1.0833760081916282e-06,0.28862033854449032
2016-05-09,0,0.0032000000000000002,1.024e-05,0.34035802170536889
2016-05-10,0,-0.0054010261949799998,-2.9171083958860134e-05,0.39309923027913313
2016-05-11,0,0.0059363194819200002,3.5239888991422942e-05,0.40592598125512269
2016-05-12,0,-0.0013462574044200001,-1.8124089989556758e-06,0.29593845727740248
2016-05-13,0,0.00080666845926299999,6.5071400316974228e-07,0.28300877331201862
2016-05-16,0,-0.0059108006448099996,-3.4937564262686307e-05,0.40531449634247241
2016-05-17,0,0.0016103059581300001,2.5930852787889777e-06,0.30226561498074206
2016-05-18,0,-0.0051020408163299997,-2.6030820491497288e-05,0.38593491290215215
2016-05-19,0,-0.00107991360691,-1.1662133983893659e-06,0.28955630071386784
2016-05-20,0,-0.000269034167339,-7.2379383195789047e-08,0.27012592694179205
2016-05-23,0,0.0029459025174100001,8.6783416420825752e-06,0.33426931255782993
2016-05-24,0,0.0013390465988200001,1.7930457938114101e-06,0.29576567123650854
2016-05-25,0,0.0094238018309099995,8.8808040948262665e-05,0.48949338012793542
2016-05-26,0,0.0037593984962400002,1.4133077053531575e-05,0.35376238410384186
2016-05-27,0,0.0045539780337500004,2.073871593187752e-05,0.37280217800172449
2016-05-30,0,0.0040096230954300002,1.6077077367405656e-05,0.35975829083419597
2016-06-01,0,0.0039693040486899998,1.5755374630946823e-05,0.3587921618265269
2016-06-02,0,0.0021316280309099998,4.5438380621612435e-06,0.31475758633360773
2016-06-03,0,0.0058760683760699997,3.4528179560249921e-05,0.40448223826483831
2016-06-06,0,0.00265957446809,7.0733363513162067e-06,0.32740829136501204
2016-06-07,0,0.0045454545454500003,2.0661157024752068e-05,0.3725979373274283
2016-06-08,0,0.0024012806830300002,5.7661489186930241e-06,0.32121903000036922
2016-06-13,1,0,0,0.26367930346886054
2016-06-14,0,0.0013770311209,1.8962147079271104e-06,0.29667586013210878
2016-06-15,0,-0.0153089119738,-0.00023436278582155703,0.63051297463964784
2016-06-16,0,-0.0046359421870699998,-2.1491959961855373e-05,0.37476621119482389
2016-06-17,0,0.0049247606019200002,2.4253266986223443e-05,0.38168690677413586
2016-06-20,0,0.0081632653061200003,6.6638900458102458e-05,0.45928827856193544
2016-06-21,0,0,0,0.26367930346886054
2016-06-22,0,-0.00108489286683,-1.176992532498616e-06,0.28967561423525284
2016-06-23,0,0.00324499729584,1.0530007450008913e-05,0.34143625138321898
2016-06-24,0,-0.0054259359739600001,-2.9440781193513255e-05,0.39369612088030226
2016-06-27,0,0.0030236393622899999,9.1423949931894777e-06,0.3361320505656889
2016-06-28,0,-0.0035316490084199999,-1.2472544718673969e-05,0.34830502822726095
2016-06-29,0,0.0029753854476599999,8.8529185621468973e-06,0.33497578546452567
2016-07-01,0,0.0046107946840299998,2.1259427618279305e-05,0.37416362422608773
2016-07-04,0,0.00081015392924699997,6.5634938907435306e-07,0.28309229249040141
2016-07-05,0,0.00133333333333,1.777777777768889e-06,0.29562876940065913
2016-07-06,0,-0.00320256204964,-1.0256403681794357e-05,0.34041941379363561
2016-07-07,0,0.0013354700854700001,1.7834803491852492e-06,0.29567997046793548
2016-07-08,0,0.00106780565937,1.1402089261826005e-06,0.28926616887079215
2016-07-11,0,0.0066880684858199998,4.4730260071018622e-05,0.42393946564719265
2016-07-12,0,0.0026666666666699998,7.1111111111288885e-06,0.32757823533269737
2016-07-13,0,0.00026089225150000001,6.8064766892739261e-08,0.26993082954475328
2016-07-14,0,0.0023504831548700001,5.5247710613276289e-06,0.32000181457884053
2016-07-15,0,0.00182958703607,3.3473887225554074e-06,0.30752004997760429
2016-07-18,0,-0.00208170699974,-4.3335040327665126e-06,0.3135613736201201
2016-07-19,0,0,0,0.26367930346886054
2016-07-20,0,-0.00183871815077,-3.3808844379710486e-06,0.30773885065612505
2016-07-21,0,0.00157977883096,2.4957011547493445e-06,0.30153412092360504
2016-07-22,0,-0.0010482180293499999,-1.0987610370543973e-06,0.28879680813228448
2016-07-25,0,0.0021164021164000002,4.4791579183023995e-06,0.31439274145591856
2016-07-26,0,-0.0018513620735300001,-3.4275415273053014e-06,0.30804182559072452
2016-07-27,0,0,0,0.26367930346886054
2016-07-28,0,-0.0031612223393,-9.9933266784893649e-06,0.33942882754327947
2016-08-01,0,0.00026406126221300002,6.9728350201522743e-08,0.27000676569461285
2016-08-02,0,0.0010612894667,1.1263353321283706e-06,0.28911002721400536
2016-08-03,0,-0.0034528552456800001,-1.1922209347619894e-05,0.34641696424853136
2016-08-04,0,0.00053149083178300003,2.8248250426938523e-07,0.2764149396362281
2016-08-05,0,0.00079744816586900004,6.359235772478322e-07,0.28278783572476351
2016-08-08,0,0.0029177718832900002,8.513392762917675e-06,0.33359524350548564
2016-08-09,0,0.0013203063110600001,1.7432087550248657e-06,0.29531661459750225
2016-08-10,0,0.0034093889326,1.1623932893735367e-05,0.34537542013183098
2016-08-11,0,0.0015731515469300001,2.474805789608252e-06,0.30137531728460198
2016-08-12,0,0.00078145350351600004,6.1066957815743114e-07,0.28240457003480918
2016-08-15,0,-0.0025568908207599999,-6.5376906692867461e-06,0.32494777559591387
2016-08-16,0,0.0089596814335500003,8.0275891390700591e-05,0.47837208101012796
2016-08-17,0,0.0060468631897199997,3.6564554435190729e-05,0.40857484057487747
2016-08-18,0,-0.000504286434695,-2.5430480821739452e-07,0.27576306516775784
2016-08-19,0,0.0012683916793500001,1.6088174522443135e-06,0.29407263102961378
