trading_day,prev_trading_day,asset_id,prev_close_1500_qfq,close_0935_qfq,close_0950_qfq
2020-01-02,2019-12-31,000550,10.4527314829849,10.52847591402102,10.66481588988604
2020-01-02,2019-12-31,000713,6.033280506988835,6.054675118715745,6.033280506988835
2020-01-02,2019-12-31,000723,9.43,9.23,9.24
2020-01-02,2019-12-31,000966,4.338061415254312,4.356719743922072,4.394036401257592
2020-01-02,2019-12-31,002041,9.519171365245045,9.519171365245045,9.637790323067412
2020-01-02,2019-12-31,002139,5.453111983241731,5.453111983241731,5.492343004703901
2020-01-02,2019-12-31,002189,19.60379285729928,19.74879132517871,19.95178918020992
2020-01-02,2019-12-31,002194,15.80437137586251,16.04940038944177,16.22908833273323
2020-01-02,2019-12-31,002199,9.25,9.25,9.35
2020-01-02,2019-12-31,002205,8.956370772762396,8.987577639566446,8.993819012927256
2020-01-02,2019-12-31,002243,14.54562412574133,14.83653660825616,14.72017161525023
2020-01-02,2019-12-31,002467,5.008144410412833,5.054602150769168,5.101059891125502
2020-01-02,2019-12-31,002547,8.220000000000001,8.23,8.279999999999999
2020-01-02,2019-12-31,002565,6.281776861269488,6.350483795689623,6.330853242998156
2020-01-02,2019-12-31,002592,13.68776439089692,13.77716198125837,13.81689424364123
2020-01-02,2019-12-31,002599,4.685205979088049,4.675258620321407,4.655363902788125
2020-01-02,2019-12-31,300152,3.44,3.5,3.47
2020-01-02,2019-12-31,300194,5.463865885816038,5.503316181020486,5.47372845961715
2020-01-02,2019-12-31,300265,7.523340717549145,7.581964151711865,7.611275868793226
2020-01-02,2019-12-31,300310,5.09,5.13,5.16
2020-01-02,2019-12-31,300385,7.50037827461608,7.562313685636857,7.624249096657634
2020-01-02,2019-12-31,300446,15.10853121894258,15.04774977151005,15.2474602416455
2020-01-02,2019-12-31,300469,16.06,16.07,16.19
2020-01-02,2019-12-31,300538,17.43569850504177,17.55404035009862,17.53431670925581
2020-01-02,2019-12-31,300565,11.35,11.63,11.6
2020-01-02,2019-12-31,600359,5.47,5.45,5.44
2020-01-02,2019-12-31,600375,4.68,4.71,4.71
2020-01-02,2019-12-31,600379,5.477817602454872,5.411131127294551,5.430184405911786
2020-01-02,2019-12-31,600410,10.25540289341861,10.30513811598611,10.46429082820211
2020-01-02,2019-12-31,600579,6.65,6.68,6.68
2020-01-02,2019-12-31,600604,8.822340115861758,9.011532511122903,8.971702533173188
2020-01-02,2019-12-31,600734,6.79,6.83,6.85
2020-01-02,2019-12-31,600775,10.07795282997367,10.16722603417619,10.18706452399897
2020-01-02,2019-12-31,600776,20.56015853592779,20.75756764332988,20.70821536647936
2020-01-02,2019-12-31,600965,6.65784024942779,6.686051436925365,6.686051436925365
2020-01-02,2019-12-31,603779,6.002600546901594,5.992612858803588,6.11246511597966
2020-01-03,2020-01-02,000550,10.87690029678719,10.86932585368358,10.85417696747635
2020-01-03,2020-01-02,000713,6.254358161500246,6.525356576707782,6.632329635342336
2020-01-03,2020-01-02,000723,9.27,9.34,9.279999999999999
2020-01-03,2020-01-02,000966,4.412694729925353,4.394036401257592,4.394036401257592
2020-01-03,2020-01-02,002041,9.914567891319603,10.63616655140568,10.86351955389855
2020-01-03,2020-01-02,002139,5.5609972922627,5.580612802993786,5.590420558359328
2020-01-03,2020-01-02,002189,19.97112230926051,20.07745451903876,20.05812138998817
2020-01-03,2020-01-02,002194,15.97589168536799,16.0739032907997,16.1065738259436
2020-01-03,2020-01-02,002199,9.69,9.69,9.66
2020-01-03,2020-01-02,002205,9.168577467029937,9.224749827277227,9.168577467029937
2020-01-03,2020-01-02,002243,14.78805119450369,14.72017161525023,14.87532493925814
2020-01-03,2020-01-02,002467,5.305473948693372,5.333348592907173,5.361223237120973
2020-01-03,2020-01-02,002547,8.380000000000001,8.48,8.58
2020-01-03,2020-01-02,002565,6.379929624726824,6.360299072035358,6.34066851934389
2020-01-03,2020-01-02,002592,13.93609103078983,13.92615796519411,13.93609103078983
2020-01-03,2020-01-02,002599,4.685205979088049,4.665311261554766,4.645416544021483
2020-01-03,2020-01-02,300152,3.49,3.5,3.49
2020-01-03,2020-01-02,300194,5.483591033418262,5.444140738213814,5.434278164412702
2020-01-03,2020-01-02,300265,7.572193579351412,7.640587585874586,7.679669875316399
2020-01-03,2020-01-02,300310,5.29,5.31,5.32
2020-01-03,2020-01-02,300385,7.537539521228545,7.549926603432701,7.58089430894309
2020-01-03,2020-01-02,300446,15.55136747880814,15.80317633245718,15.61214892624067
2020-01-03,2020-01-02,300469,16.21,16.23,16.35
2020-01-03,2020-01-02,300538,17.73155311768388,17.80058586063371,17.69210583599827
2020-01-03,2020-01-02,300565,11.93,11.93,12
2020-01-03,2020-01-02,600359,5.6,5.8,5.82
2020-01-03,2020-01-02,600375,4.73,4.74,4.74
2020-01-03,2020-01-02,600379,5.506397520380723,5.468290963146254,5.458764323837637
2020-01-03,2020-01-02,600410,10.57370831785062,10.59360240687762,10.68312580749912
2020-01-03,2020-01-02,600579,6.77,6.78,6.81
2020-01-03,2020-01-02,600604,8.882085082786329,8.8024251268869,8.792467632399472
2020-01-03,2020-01-02,600734,6.91,6.91,6.9
2020-01-03,2020-01-02,600775,10.34577244258123,10.40528791204958,10.45488413660654
2020-01-03,2020-01-02,600776,20.89575401851135,21.21160859035469,21.36953587627636
2020-01-03,2020-01-02,600965,6.733070082754657,6.770684999418092,6.789492457749808
2020-01-03,2020-01-02,603779,6.122452804077666,6.092489739783647,6.092489739783647
2020-01-06,2020-01-03,000550,10.763283650233,10.71783699161133,10.8238791950619
2020-01-06,2020-01-03,000713,6.881933438822962,7.338351822330391,7.366877971299606
2020-01-06,2020-01-03,000723,9.26,9.109999999999999,9.289999999999999
2020-01-06,2020-01-03,000966,4.431353058593113,4.375378072589832,4.403365565591472
2020-01-06,2020-01-03,002041,10.903059206506,11.99039965321105,11.99039965321105
2020-01-06,2020-01-03,002139,5.619843824455956,5.580612802993786,5.619843824455956
2020-01-06,2020-01-03,002189,19.89378979305814,19.82612384138108,20.01945513188699
2020-01-06,2020-01-03,002194,15.91871824886616,15.6083481649991,15.76353320693263
2020-01-06,2020-01-03,002199,9.67,9.59,9.699999999999999
2020-01-06,2020-01-03,002205,9.174818840390747,9.074956866617786,9.081198239978598
2020-01-06,2020-01-03,002243,14.89471910475913,14.89471910475913,14.82683952550567
2020-01-06,2020-01-03,002467,5.361223237120973,5.305473948693372,5.333348592907173
2020-01-06,2020-01-03,002547,8.42,8.460000000000001,8.52
2020-01-06,2020-01-03,002565,6.370114348381091,6.281776861269488,6.34066851934389
2020-01-06,2020-01-03,002592,13.84669344042838,13.71756358768407,13.74736278447122
2020-01-06,2020-01-03,002599,4.625521826488201,4.555890315121712,4.585732391421636
2020-01-06,2020-01-03,300152,3.5,3.46,3.48
2020-01-06,2020-01-03,300194,5.404690443009367,5.365240147804919,5.414553016810479
2020-01-06,2020-01-03,300265,7.689440447676853,7.601505296432772,7.669899302955946
2020-01-06,2020-01-03,300310,5.34,5.29,5.35
2020-01-06,2020-01-03,300385,7.512765356820235,7.438442863595303,7.481797651309846
2020-01-06,2020-01-03,300446,15.31692475299696,15.09116509110472,15.05643283542899
2020-01-06,2020-01-03,300469,16.2,15.96,16.03
2020-01-06,2020-01-03,300538,17.75127675852669,17.61321127262704,17.85975678316213
2020-01-06,2020-01-03,300565,12.04,11.91,11.95
2020-01-06,2020-01-03,600359,6.16,6.25,6.36
2020-01-06,2020-01-03,600375,4.88,4.92,4.9
2020-01-06,2020-01-03,600379,5.430184405911786,5.334918012825614,5.439711045220402
2020-01-06,2020-01-03,600410,10.70301989652612,10.69307285201262,10.80249034166112
2020-01-06,2020-01-03,600579,6.82,6.76,6.77
2020-01-06,2020-01-03,600604,8.911957566248615,8.742680159962328,8.792467632399472
2020-01-06,2020-01-03,600734,6.91,6.8,6.87
2020-01-06,2020-01-03,600775,10.36561093240402,10.27633772820149,10.3854494222268
2020-01-06,2020-01-03,600776,20.91549492925155,20.45158352685664,20.61938126814842
2020-01-06,2020-01-03,600965,7.410138582696466,7.607616895179494,7.823902665994239
2020-01-06,2020-01-03,603779,6.122452804077666,6.032563611195612,6.052538987391624
2020-01-07,2020-01-06,000037,12.3803037315633,12.43006379479306,12.42011178214711
2020-01-07,2020-01-06,000715,6.099175053266452,6.158390345045738,6.187997990935381
2020-01-07,2020-01-06,000990,10.45042238764094,10.4714212269999,10.4994196794785
2020-01-07,2020-01-06,002122,1.98,1.99,2.05
2020-01-07,2020-01-06,002175,2.07,2.17,2.17
2020-01-07,2020-01-06,002189,20.06778795451346,20.06778795451346,20.14512047071583
2020-01-07,2020-01-06,002205,9.131129226865077,9.149853346947507,9.112405106782646
2020-01-07,2020-01-06,002437,3.09,3.1,3.12
2020-01-07,2020-01-06,002479,6.667563025210084,6.696302521008404,6.734621848739496
2020-01-07,2020-01-06,002565,6.468267111838427,6.478082388184159,6.448636559146959
2020-01-07,2020-01-06,002599,4.595679750188277,4.585732391421636,4.605627108954918
2020-01-07,2020-01-06,002733,26.6257526660107,26.49020337971101,26.63543475788925
2020-01-07,2020-01-06,002832,22.36999520131249,22.25572803525471,22.13267108719247
2020-01-07,2020-01-06,300079,6.331325162626647,6.331325162626647,6.301647075926834
2020-01-07,2020-01-06,300139,9.199999999999999,9.1,9.08
2020-01-07,2020-01-06,300310,5.38,5.42,5.37
2020-01-07,2020-01-06,300370,3.63,3.71,3.74
2020-01-07,2020-01-06,300385,7.543733062330623,7.549926603432701,7.574700767841012
2020-01-07,2020-01-06,300404,7.99571429573293,8.039406723578466,7.94109876092601
2020-01-07,2020-01-06,300446,15.09984815502365,15.04774977151005,14.91750381272607
2020-01-07,2020-01-06,300469,16.09,16.07,16.14
2020-01-07,2020-01-06,300513,13.61124777661438,13.33686697190221,13.26827177072417
2020-01-07,2020-01-06,300572,50.86615730070426,50.88604631626661,51.80094103213461
2020-01-07,2020-01-06,300600,10.10953239857065,10.09964048820023,10.05018093634812
2020-01-07,2020-01-06,300638,10.83488475500089,10.82809385261606,10.97579597948617
2020-01-07,2020-01-06,600088,14.70783153584117,14.64804360276864,14.68790222481699
2020-01-07,2020-01-06,600156,4.503770718139221,4.503770718139221,4.593646408745103
2020-01-07,2020-01-06,600218,11.17042038072595,11.27811067361639,11.3270608067484
2020-01-07,2020-01-06,600379,5.430184405911786,5.458764323837637,5.458764323837637
2020-01-07,2020-01-06,600604,8.862170093811473,8.921915060736046,8.892042577273758
2020-01-07,2020-01-06,600613,6.93019675820937,6.881733843816296,6.891426426694912
2020-01-07,2020-01-06,600624,9.334106556348136,9.244355531767866,9.264300203896815
2020-01-07,2020-01-06,600775,10.42512640187237,10.43504564678376,10.46480338151793
2020-01-07,2020-01-06,600776,20.8069199201804,20.90562447388145,21.09316312591344
2020-01-07,2020-01-06,603779,6.072514363587636,6.052538987391624,6.072514363587636
2020-01-08,2020-01-07,000037,12.3404956809795,12.22107152922808,12.15140744070642
2020-01-08,2020-01-07,000715,6.158390345045738,6.128782699156095,6.138651914452643
2020-01-08,2020-01-07,000990,10.45042238764094,10.44342277452128,10.46442161388024
2020-01-08,2020-01-07,002122,2.03,2.01,2
2020-01-08,2020-01-07,002175,2.17,2.27,2.28
2020-01-08,2020-01-07,002189,20.09678764808935,20.12578734166524,20.2031198578676
2020-01-08,2020-01-07,002205,9.293404934246137,9.218508453916417,9.224749827277227
2020-01-08,2020-01-07,002437,3.18,3.14,3.14
2020-01-08,2020-01-07,002479,6.753781512605042,6.734621848739496,6.734621848739496
2020-01-08,2020-01-07,002565,6.487897664529894,6.438821282801225,6.379929624726824
2020-01-08,2020-01-07,002599,4.794626925521103,4.754837490454538,4.695153337854689
2020-01-08,2020-01-07,002733,27.54555139447289,27.40032001629465,27.58427976198708
2020-01-08,2020-01-07,002832,22.24693825325026,22.08872217717025,22.15025065120136
2020-01-08,2020-01-07,300079,6.786389158690437,6.677569507457791,6.667676811891187
2020-01-08,2020-01-07,300139,9.119999999999999,9.18,9.130000000000001
2020-01-08,2020-01-07,300310,5.42,5.41,5.43
2020-01-08,2020-01-07,300370,3.72,3.71,3.69
2020-01-08,2020-01-07,300385,7.6056684733514,7.562313685636857,7.568507226738935
2020-01-08,2020-01-07,300404,8.37256148590067,8.388946146342747,8.378023039381363
2020-01-08,2020-01-07,300446,15.16062960245618,15.07379896326685,15.02170057975326
2020-01-08,2020-01-07,300469,16.52,16.44,16.39
2020-01-08,2020-01-07,300513,13.60144846216038,13.53285326098234,13.43486011644227
2020-01-08,2020-01-07,300572,52.84511434915786,52.80533631803316,52.92467041140725
2020-01-08,2020-01-07,300600,10.11942430894107,10.1787757711636,10.28758678523824
2020-01-08,2020-01-07,300638,11.05728680810416,10.94184146756201,10.93674829077338
2020-01-08,2020-01-07,600088,15.72422639807409,15.45518069924773,15.40535742168729
2020-01-08,2020-01-07,600156,4.6136187844353,4.573674033054908,4.583660220900005
2020-01-08,2020-01-07,600218,11.39559099313322,11.3270608067484,11.29769072686919
2020-01-08,2020-01-07,600379,5.468290963146254,5.439711045220402,5.449237684529019
2020-01-08,2020-01-07,600604,8.941830049710902,8.852212599324044,8.8024251268869
2020-01-08,2020-01-07,600613,6.959274506845213,6.901119009573526,6.881733843816296
2020-01-08,2020-01-07,600624,9.364023564541561,9.244355531767866,9.254327867832339
2020-01-08,2020-01-07,600775,10.49456111625211,10.44496489169515,10.36561093240402
2020-01-08,2020-01-07,600776,21.11290403665365,21.06355175980312,20.97471766147218
2020-01-08,2020-01-07,603779,6.372145006527815,6.31221887793978,6.352169630331804
2020-01-09,2020-01-08,000037,11.9125591372036,12.08174335218477,12.11159939012262
2020-01-09,2020-01-08,000715,6.030090546190619,6.06956740737681,6.079436622673358
