trading_day,holiday_reopen,a50_channel_mode,a50_channel_return,a50_target_end_time,hkma_usdcny_closure_return
2019-05-09,0,ordinary,-0.0041023637429200002,91459,0
2019-05-10,0,ordinary,0.013783459848199999,91457,0
2019-05-13,0,ordinary,-0.0196154593125,91459,0.0020038334204564023
2019-05-14,0,ordinary,-0.019147256217900002,91456,0
2019-05-15,0,ordinary,0.0073354480570999997,91459,0
2019-05-16,0,ordinary,-0.0150260065498,91459,0
2019-05-17,0,ordinary,0.0079211746522399994,91459,0
2019-05-20,0,ordinary,0.00078400627205,91459,0.0017364272187894159
2019-05-21,0,ordinary,-0.0029650128483900001,91456,0
2019-05-22,0,ordinary,-0.0025515210991200001,91459,0
2019-05-23,0,ordinary,-0.0082677165354300003,91459,0
2019-05-24,0,ordinary,0.0060048038430699996,91458,0
2019-05-27,0,ordinary,-0.0029779630732600002,91456,0.00018121412282789962
2019-05-28,0,ordinary,-0.0017744479495299999,91454,0
2019-05-29,0,ordinary,-0.0066627474034900002,91459,0
2019-05-30,0,ordinary,0.00390625,91456,0
2019-05-31,0,ordinary,,,0
2019-06-03,0,ordinary,0.0041708043694100002,91459,0.001235038150472656
2019-06-04,0,ordinary,0.0043409629045000004,91456,0
2019-06-05,0,ordinary,0.0133280286453,91456,0
2019-06-06,0,ordinary,0.0029803298231699999,91459,0
2019-06-10,1,holiday,0.011781150159744458,92459,0.0023424604181740971
2019-06-11,0,ordinary,0.0043205027494099997,91458,0
2019-06-12,0,ordinary,-0.0026804518476000001,91459,0
2019-06-13,0,ordinary,-0.0028868360277099999,91457,0
2019-06-14,0,ordinary,0.00096357679707099997,91426,0
2019-06-17,0,ordinary,-0.0044573643410900001,91458,-0.00075247875354111926
2019-06-18,0,ordinary,0.0030947775628599999,91449,0
2019-06-19,0,ordinary,0.019838212634800002,91456,0
2019-06-20,0,ordinary,0.00623700623701,91458,0
2019-06-21,0,ordinary,0.00219820479941,91459,0
2019-06-24,0,ordinary,-0.0047785333578400004,91452,-0.00040337336470785967
2019-06-25,0,ordinary,0.00201539025284,91455,0
2019-06-26,0,ordinary,-0.0020446096654299999,91456,0
2019-06-27,0,ordinary,0.0059590316573599998,91458,0
2019-06-28,0,ordinary,,,0
2019-07-01,0,ordinary,0.023316062176200001,91457,0.00096008481918907762
2019-07-02,0,ordinary,-0.0012592192840400001,91459,0
2019-07-03,0,ordinary,-0.0041426512968299996,91449,0
2019-07-04,0,ordinary,0.0049198250728899997,91458,0
2019-07-05,0,ordinary,0.00036483035388499999,91457,0
2019-07-08,0,ordinary,-0.00798113549791,91459,0.0021155245971824499
2019-07-09,0,ordinary,0.0024087455994099998,91459,0
2019-07-10,0,ordinary,0.0070763500931100001,91453,0
2019-07-11,0,ordinary,0.00632322856612,91456,0
2019-07-12,0,ordinary,-0.00185563184264,91457,0
2019-07-15,0,ordinary,-0.0057037718491299997,91459,0.00047958246964086015
2019-07-16,0,ordinary,-0.00092097992263800001,91455,0
2019-07-17,0,ordinary,-0.0055710306406699999,91458,0
2019-07-18,0,ordinary,-0.0033519553072600002,91459,0
2019-07-19,0,ordinary,0.0056116722783400002,91455,0
2019-07-22,0,ordinary,-0.00110844263809,91453,0.00094946872839041241
2019-07-23,0,ordinary,-0.00018508236165099999,91453,0
2019-07-24,0,ordinary,0.0040778498609799997,91451,0
2019-07-25,0,ordinary,0.000551977920883,91440,0
2019-07-26,0,ordinary,-0.0061930783242299999,91459,0
2019-07-29,0,ordinary,-0.0030954115076499999,91458,0.00086840341640814778
2019-07-30,0,ordinary,0.000364564345607,91449,0
2019-07-31,0,ordinary,,,0
2019-08-01,0,ordinary,-0.0064314590224200004,91459,0
2019-08-02,0,ordinary,-0.0243675595238,91459,0
2019-08-05,0,ordinary,-0.0109392682007,91457,0.0026401459261515825
2019-08-06,0,ordinary,-0.0255572636434,91457,0
2019-08-07,0,ordinary,0.00310498738599,91457,0
2019-08-08,0,ordinary,0.00273277376537,91457,0
2019-08-09,0,ordinary,0.0032698595883800001,91458,0
2019-08-12,0,ordinary,-0.0028951939779999999,91458,0.0034014595255416058
2019-08-13,0,ordinary,-0.0102583586626,91459,0
2019-08-14,0,ordinary,0.015906477577600001,91459,0
2019-08-15,0,ordinary,-0.0112616911624,91451,0
2019-08-16,0,ordinary,0.00076161462300100005,91450,0
2019-08-19,0,ordinary,0.011385199241,91459,-0.00060618257175781842
2019-08-20,0,ordinary,-0.0035394932935899999,91454,0
2019-08-21,0,ordinary,-0.0014894805436600001,91458,0
2019-08-22,0,ordinary,0.0044651162790699996,91458,0
2019-08-23,0,ordinary,-0.00129942454056,91459,0
2019-08-26,0,ordinary,-0.0205693296602,91455,0.0057227010961253821
2019-08-27,0,ordinary,0.0059768397459800003,91459,0
2019-08-28,0,ordinary,0.0018491124260399999,91459,0
2019-08-29,0,ordinary,0.00093040565686599999,91444,0
2019-08-30,0,ordinary,,,0
2019-09-02,0,ordinary,0.00092729970326400001,91448,0.0012705227918070605
2019-09-03,0,ordinary,0.0023958717287099998,91442,0
2019-09-04,0,ordinary,0.00110456553756,91442,0
2019-09-05,0,ordinary,0.00090826521344199997,91457,0
2019-09-06,0,ordinary,0.0079494128274599993,91455,0
2019-09-09,0,ordinary,0.00518134715026,91459,-0.0024938786614674413
2019-09-10,0,ordinary,0.0019699140401100001,91451,0
2019-09-11,0,ordinary,0.0039611091105499997,91456,0
2019-09-12,0,ordinary,0.0090628965017199997,91458,0
2019-09-16,1,holiday,-0.00089381480157313398,92459,-0.0061009004011727264
2019-09-17,0,ordinary,0.000179985601152,91458,0
2019-09-18,0,ordinary,0.0054804530507900004,91458,0
2019-09-19,0,ordinary,0.00108695652174,91458,0
2019-09-20,0,ordinary,0.00199167119319,91436,0
2019-09-23,0,ordinary,-0.0064958498736900003,91459,0.0061118912832605066
2019-09-24,0,ordinary,0.0023739956172399998,91458,0
2019-09-25,0,ordinary,-0.0034589477516799999,91459,0
2019-09-26,0,ordinary,0.0038363171355500002,91456,0
2019-09-27,0,ordinary,0,91447,0
2019-09-30,0,ordinary,,,0.0020484340859430183
2019-10-08,1,holiday,0.00036975411351458654,92459,-0.0025688413511189001
2019-10-09,0,ordinary,-0.0098486230165999999,91459,0
2019-10-10,0,ordinary,-0.0031050228310499999,91446,0
2019-10-11,0,ordinary,0.0078224486083300002,91453,0
2019-10-14,0,ordinary,0.0023259974950799998,91459,-0.003483229307972735
2019-10-15,0,ordinary,0.0021291696238500001,91455,0
2019-10-16,0,ordinary,0.00194931773879,91456,0
2019-10-17,0,ordinary,0.00035555555555599999,91453,0
2019-10-18,0,ordinary,0.00195070047881,91459,0
2019-10-21,0,ordinary,0.0021645021645,91459,-0.0011647449103994179
2019-10-22,0,ordinary,0.0060953746862699998,91455,0
2019-10-23,0,ordinary,-0.0010748835542799999,91454,0
2019-10-24,0,ordinary,0.0045036930282800003,91444,0
2019-10-25,0,ordinary,0.00017972681524100001,91457,0
2019-10-28,0,ordinary,0.0039518591701100001,91459,-0.0021068891543082335
2019-10-29,0,ordinary,0.0035829451809400001,91458,0
2019-10-30,0,ordinary,-0.00035823034211000001,91431,0
2019-10-31,0,ordinary,,,0
2019-11-01,0,ordinary,-0.0017969451931700001,91454,0
2019-11-04,0,ordinary,0.0022907488986800002,91458,0.00037382925507012388
2019-11-05,0,ordinary,-0.00017494751574499999,91455,0
2019-11-06,0,ordinary,0.00139591694294,91455,0
2019-11-07,0,ordinary,-0.0012237762237799999,91459,0
2019-11-08,0,ordinary,0.0043713936002799996,91459,0
2019-11-11,0,ordinary,-0.0017574692442899999,91450,0.0015632676760908293
2019-11-12,0,ordinary,0.0073332140940800001,91458,0
2019-11-13,0,ordinary,-0.0037573805689699999,91459,0
2019-11-14,0,ordinary,-0.000179179358538,91453,0
2019-11-15,0,ordinary,0.0066427289048500001,91451,0
2019-11-18,0,ordinary,0.00035951824555100002,91459,-0.00011459514420486538
2019-11-19,0,ordinary,-0.0016082916368800001,91452,0
2019-11-20,0,ordinary,-0.0024844720496900001,91423,0
2019-11-21,0,ordinary,-0.0048430493273499998,91459,0
2019-11-22,0,ordinary,0.0052517203911599999,91454,0
2019-11-25,0,ordinary,0.0045762401610799997,91456,0.00085527796533879652
2019-11-26,0,ordinary,0.0036133694670300001,91455,0
2019-11-27,0,ordinary,-0.00234403173458,91457,0
2019-11-28,0,ordinary,0.00108459869848,91450,0
2019-11-29,0,ordinary,,,0
2019-12-02,0,ordinary,0.0038631346578400002,91453,0.0001867656498018011
2019-12-03,0,ordinary,-0.0025692787667499998,91458,0
2019-12-04,0,ordinary,-0.0078596234691999996,91456,0
2019-12-05,0,ordinary,0.0032912781129999999,91458,0
2019-12-06,0,ordinary,0.0014545454545500001,91459,0
2019-12-09,0,ordinary,0.00054200542005399996,91415,-0.0012560559842096364
2019-12-10,0,ordinary,-0.0030802681645200002,91459,0
2019-12-11,0,ordinary,0.00126811594203,91455,0
2019-12-12,0,ordinary,0.0010834236186299999,91442,0
2019-12-13,0,ordinary,0.0126742712294,91458,0
2019-12-16,0,ordinary,-0.0037194473963900001,91459,0.0052907454528912101
2019-12-17,0,ordinary,0.0014217167229399999,91459,0
2019-12-18,0,ordinary,0.0010522623640800001,91455,0
2019-12-19,0,ordinary,0.00157977883096,91446,0
2019-12-20,0,ordinary,-0.00035124692658900002,91458,0
2019-12-23,0,ordinary,0.0042231215907099998,91444,-0.00058959198325359008
2019-12-24,0,ordinary,-0.00088841506752000005,91455,0
2019-12-25,0,ordinary,-0.00035467281432900001,91457,0
2019-12-26,0,ordinary,-0.00053371286247999995,91411,0
2019-12-27,0,ordinary,0.00194414987628,91457,0
2019-12-30,0,ordinary,0.00123391503614,91424,-0.00026307321548091345
2019-12-31,0,ordinary,,,0
