trading_day,holiday_reopen,a50_channel_mode,a50_channel_return,a50_target_end_time,hkma_usdcny_closure_return
2020-11-16,0,ordinary,0.0092702046911000008,91459,-0.0041289104385591191
2020-11-17,0,ordinary,0.00159577732769,91458,0
2020-11-18,0,ordinary,0.00061357221745000001,91456,0
2020-11-19,0,ordinary,-0.00122488975992,91455,0
2020-11-20,0,ordinary,0.0013930950938799999,91459,0
2020-11-23,0,ordinary,0.0050896752302499997,91457,-0.001861258634338947
2020-11-24,0,ordinary,0.0013728884378899999,91457,0
2020-11-25,0,ordinary,0.0033714629741100001,91458,0
2020-11-26,0,ordinary,0.0032802818612599999,91455,0
2020-11-27,0,ordinary,0.00066245106895500001,91453,0
2020-11-30,0,ordinary,,,8.4839229659738891e-05
2020-12-01,0,ordinary,0.0034678624813199999,91458,0
2020-12-02,0,ordinary,-0.0030509270124400001,91458,0
2020-12-03,0,ordinary,0.00088110902255599997,91456,0
2020-12-04,0,ordinary,0.0016458002703800001,91456,0
2020-12-07,0,ordinary,-0.00087935279634199996,91458,-0.00067257976375623141
2020-12-08,0,ordinary,0.0021897378232799999,91459,0
2020-12-09,0,ordinary,0.00136409465631,91449,0
2020-12-10,0,ordinary,-0.0053178776290599998,91459,0
2020-12-11,0,ordinary,0.0036594876717300001,91459,0
2020-12-14,0,ordinary,0.0042960004840599999,91459,0.0020638097467828853
2020-12-15,0,ordinary,0.00017958695001499999,91456,0
2020-12-16,0,ordinary,0.0032304379038000002,91455,0
2020-12-17,0,ordinary,-0.00095034449988099998,91459,0
2020-12-18,0,ordinary,-0.0024623321803400001,91457,0
2020-12-21,0,ordinary,5.9175099118300002e-05,91456,-0.0011798243934736385
2020-12-22,0,ordinary,-0.0027025439163399999,91458,0
2020-12-23,0,ordinary,0.00237557904739,91455,0
2020-12-24,0,ordinary,0.0027769571639600001,91456,0
2020-12-25,0,ordinary,-0.00029515938606800002,91425,0
2020-12-28,0,ordinary,0.00223411135281,91459,0
2020-12-29,0,ordinary,0.0023259870907699999,91456,0
2020-12-30,0,ordinary,0.00163503649635,91455,0
2020-12-31,0,ordinary,,,0
