trading_day,holiday_reopen,a50_channel_mode,a50_channel_return,a50_target_end_time,hkma_usdcny_closure_return
2017-03-29,0,ordinary,0.0031287605294800002,91452,0
2017-03-30,0,ordinary,0.00072115384615400004,91442,0
2017-03-31,0,ordinary,,,0
2017-04-05,1,holiday,0.0083952986327655577,92459,-0.0010298116494764642
2017-04-06,0,ordinary,0.000237416904084,91441,0
2017-04-07,0,ordinary,0.00023747328425600001,91450,0
2017-04-10,0,ordinary,0.00071326676176900004,91438,0.0014437559718576409
2017-04-11,0,ordinary,-0.00095579450418200001,91456,0
2017-04-12,0,ordinary,0.0014360938248,91456,0
2017-04-13,0,ordinary,0.00071873502635400001,91457,0
2017-04-14,0,ordinary,-0.0026328386787900001,91414,0
2017-04-17,0,ordinary,-0.00217391304348,91457,0
2017-04-18,0,ordinary,-0.000241721053904,91455,0
2017-04-19,0,ordinary,-0.0036363636363599999,91427,0
2017-04-20,0,ordinary,-0.00073349633251800004,91455,0
2017-04-21,0,ordinary,0.0017006802721100001,91455,0
2017-04-24,0,ordinary,0.00265764677458,91447,0.0010230351339501897
2017-04-25,0,ordinary,0.0014552510308,91441,0
2017-04-26,0,ordinary,0.0026518804243000002,91454,0
2017-04-27,0,ordinary,-0.0014443909484800001,91420,0
2017-04-28,0,ordinary,,,0
2017-05-02,1,holiday,0.0019291053773813349,92457,0.00076796617464802708
2017-05-03,0,ordinary,0.00169655841008,91407,0
2017-05-04,0,ordinary,-0.00072815533980600004,91449,0
2017-05-05,0,ordinary,-0.0012162490878099999,91417,0
2017-05-08,0,ordinary,0.00195264827923,91442,0.00044353765634697062
2017-05-09,0,ordinary,0.00024449877750600001,91333,0
2017-05-10,0,ordinary,0.0017073170731700001,91449,0
2017-05-11,0,ordinary,0.0021876519202700001,91440,0
2017-05-12,0,ordinary,-0.00072376357056699999,91447,0
2017-05-15,0,ordinary,0.0049833887043199999,91458,-0.0011459624220935272
2017-05-16,0,ordinary,0.00118175372252,91443,0
2017-05-17,0,ordinary,-0.00023623907394300001,91449,0
2017-05-18,0,ordinary,-0.0045238095238099999,91455,0
2017-05-19,0,ordinary,-0.000477554918816,91350,0
2017-05-22,0,ordinary,0.00047664442325999999,91450,-0.0020270312669199431
2017-05-23,0,ordinary,0,91459,0
2017-05-24,0,ordinary,-0.00093327111525899999,91446,0
2017-05-25,0,ordinary,-0.00069946374446300003,91457,0
2017-05-26,0,ordinary,-0.0024943310657600001,91455,0
2017-05-31,1,holiday,,,-0.0028070666466286642
2017-06-01,0,ordinary,0,91453,0
2017-06-02,0,ordinary,-0.00067324955116699996,91447,0
2017-06-05,0,ordinary,0.00181200453001,91454,-0.0023409845506716653
2017-06-06,0,ordinary,0.00183444164183,91438,0
2017-06-07,0,ordinary,-0.00068243858052799997,91448,0
2017-06-08,0,ordinary,-0.00067613252197400002,91448,0
2017-06-09,0,ordinary,-0.00066844919786100004,91455,0
2017-06-12,0,ordinary,0,91446,-0.00017176497666582247
2017-06-13,0,ordinary,0.000222024866785,91448,0
2017-06-14,0,ordinary,0.00066770531938599995,91430,0
2017-06-15,0,ordinary,0.00067598017124800001,91455,0
2017-06-16,0,ordinary,0.00022701475595900001,91455,0
2017-06-19,0,ordinary,0.0025074082516499999,91452,-0.00069602467938389978
2017-06-20,0,ordinary,0.0018026137900000001,91458,0
2017-06-21,0,ordinary,0.0056484410302799996,91458,0
2017-06-22,0,ordinary,-0.0022356360384500002,91445,0
2017-06-23,0,ordinary,0,91457,0
2017-06-26,0,ordinary,-0.000440237728373,91457,0.00034744216692161878
2017-06-27,0,ordinary,0.00087374399301000003,91440,0
2017-06-28,0,ordinary,-0.00305143853531,91440,0
2017-06-29,0,ordinary,0.0048266783677099996,91447,0
2017-06-30,0,ordinary,,,0
2017-07-03,0,ordinary,0,91404,0
2017-07-04,0,ordinary,-0.00088554350232499998,91454,0
2017-07-05,0,ordinary,0.0020156774915999999,91435,0
2017-07-06,0,ordinary,-0.00088183421516800002,91459,0
2017-07-07,0,ordinary,-0.0019823788546299999,91441,0
2017-07-10,0,ordinary,0.0017703031644199999,91456,0.00074573109352327194
2017-07-11,0,ordinary,0.00044091710758400001,91451,0
2017-07-12,0,ordinary,0,91403,0
2017-07-13,0,ordinary,0.0045851528384300002,91457,0
2017-07-14,0,ordinary,0.00086040008603999998,91448,0
2017-07-17,0,ordinary,0.00127849989346,91455,-0.0016329742980268902
2017-07-18,0,ordinary,-0.00063843370930000002,91459,0
2017-07-19,0,ordinary,-0.000213356091316,91440,0
2017-07-20,0,ordinary,0.0014739945251600001,91445,0
2017-07-21,0,ordinary,-0.00251730648206,91458,0
2017-07-24,0,ordinary,0.00126876718122,91459,-0.0001297746247350684
2017-07-25,0,ordinary,-0.00084051271275499995,91454,0
2017-07-26,0,ordinary,0.0023177412557900002,91457,0
2017-07-27,0,ordinary,0.00063599745600999996,91457,0
2017-07-28,0,ordinary,-0.0033891124761699998,91450,0
2017-07-31,0,ordinary,,,-0.00055939434447949132
2017-08-01,0,ordinary,0.00126689189189,91448,0
2017-08-02,0,ordinary,0.00062526052521900001,91458,0
2017-08-03,0,ordinary,-0.0020811654526499998,91456,0
2017-08-04,0,ordinary,0.0029598308668100002,91456,0
2017-08-07,0,ordinary,0.0036147140123300001,91457,0.0015504543692665962
2017-08-08,0,ordinary,-0.00021172983273300001,91458,0
2017-08-09,0,ordinary,-0.00190799236803,91457,0
2017-08-10,0,ordinary,-0.0017061207080400001,91434,0
2017-08-11,0,ordinary,-0.0075010715816499996,91457,0
2017-08-14,0,ordinary,0.00065487884741300003,91459,-0.0018357831858146767
2017-08-15,0,ordinary,0.0034609560891199998,91457,0
2017-08-16,0,ordinary,-0.0019317450096599999,91456,0
2017-08-17,0,ordinary,0.0036637931034500001,91459,0
2017-08-18,0,ordinary,-0.00279389641092,91445,0
2017-08-21,0,ordinary,-0.0015005359056800001,91458,-0.0010235372539399989
2017-08-22,0,ordinary,0.0019251336898400001,91458,0
2017-08-23,0,ordinary,0.0023329798515400002,91458,0
2017-08-24,0,ordinary,0.00105174589819,91455,0
2017-08-25,0,ordinary,-0.0012655557899200001,91439,0
2017-08-28,0,ordinary,0.0028913672036300002,91459,-0.0024650413390159276
2017-08-29,0,ordinary,-0.00061462814996899998,91451,0
2017-08-30,0,ordinary,0.0030706243602900002,91433,0
2017-08-31,0,ordinary,,,0
2017-09-01,0,ordinary,0.0026853955794299998,91457,0
2017-09-04,0,ordinary,0.000620219144098,91459,-0.0021026444566911717
2017-09-05,0,ordinary,0.00226944501754,91456,0
2017-09-06,0,ordinary,-0.00164136233073,91454,0
2017-09-07,0,ordinary,0.0035044320758600002,91451,0
2017-09-08,0,ordinary,0.00166009545549,91456,0
2017-09-11,0,ordinary,0.0056156405989999996,91459,0.0053798978223942306
2017-09-12,0,ordinary,0.00374843815077,91430,0
2017-09-13,0,ordinary,0,91452,0
2017-09-14,0,ordinary,-0.00062240663900400004,91459,0
2017-09-15,0,ordinary,-0.0014641288433399999,91457,0
2017-09-18,0,ordinary,0.0037712130735399999,91445,9.7349425823178848e-05
2017-09-19,0,ordinary,0.00083455038597900005,91458,0
2017-09-20,0,ordinary,-0.0014653548252,91443,0
2017-09-21,0,ordinary,-0.000209073803052,91450,0
2017-09-22,0,ordinary,-0.0022902352696200002,91446,0
2017-09-25,0,ordinary,-0.00166736140058,91453,-0.0010948751421231417
2017-09-26,0,ordinary,-0.0025104602510500002,91453,0
2017-09-27,0,ordinary,-0.00125182557897,91459,0
2017-09-28,0,ordinary,-0.00062893081760999998,91350,0
2017-09-29,0,ordinary,,,0
2017-10-09,1,holiday,0.026206322795341075,92459,-0.00098080893149921078
2017-10-10,0,ordinary,0.0026710499280899998,91455,0
2017-10-11,0,ordinary,0.00513452454303,91454,0
2017-10-12,0,ordinary,-0.00061187028349999999,91457,0
2017-10-13,0,ordinary,-0.00182889656574,91459,0
2017-10-16,0,ordinary,0.00081234768480900003,91459,-0.001139280715781843
2017-10-17,0,ordinary,0.00182075662553,91441,0
2017-10-18,0,ordinary,0.00020251113811300001,91459,0
2017-10-19,0,ordinary,-0.000401123144805,91458,0
2017-10-20,0,ordinary,-0.00441323971916,91454,0
2017-10-23,0,ordinary,0.0010078613182800001,91449,0.0006766096281147771
2017-10-24,0,ordinary,-0.0020169423154500002,91456,0
2017-10-25,0,ordinary,0.00040144520273,91459,0
2017-10-26,0,ordinary,-0.0013960909453499999,91458,0
2017-10-27,0,ordinary,0.0013880626611100001,91458,0
2017-10-30,0,ordinary,0.0029285435376799999,91458,0
2017-10-31,0,ordinary,,,0
2017-11-01,0,ordinary,0.00097370983446899999,91459,0
2017-11-02,0,ordinary,0.0021471793870799999,91459,0
2017-11-03,0,ordinary,0.00019500780031199999,91439,0
2017-11-06,0,ordinary,0.000976371802382,91442,0.0028062809994540139
2017-11-07,0,ordinary,0.0025346071358900001,91456,0
2017-11-08,0,ordinary,0.00096302003081699997,91456,0
2017-11-09,0,ordinary,-0.00077264825188300005,91441,0
2017-11-10,0,ordinary,-0.0024966391396200002,91458,0
2017-11-13,0,ordinary,0.0020912547528500001,91444,0.0029457456475443511
2017-11-14,0,ordinary,0.00056839712012099995,91453,0
2017-11-15,0,ordinary,-0.00247477631829,91453,0
2017-11-16,0,ordinary,-0.0013389441469000001,91458,0
2017-11-17,0,ordinary,0.00264750378215,91457,0
2017-11-20,0,ordinary,-0.0016800448011900001,91457,-0.0009349596676394567
2017-11-21,0,ordinary,0.00037098868484499998,91455,0
2017-11-22,0,ordinary,0.0076266569820199999,91450,0
2017-11-23,0,ordinary,-0.00054161400974900005,91455,0
2017-11-24,0,ordinary,0.0037119524870100002,91458,0
2017-11-27,0,ordinary,-0.0012987012987,91458,-0.0012672961953343886
2017-11-28,0,ordinary,0,91445,0
2017-11-29,0,ordinary,0.0054810054810099998,91443,0
2017-11-30,0,ordinary,,,0
2017-12-01,0,ordinary,0.0036197370927799999,91458,0
2017-12-04,0,ordinary,-0.0042267050912600003,91458,-0.0021934885370648027
2017-12-05,0,ordinary,-0.0074257425742599997,91458,0
2017-12-06,0,ordinary,-0.0037593984962400002,91459,0
2017-12-07,0,ordinary,0.0049523809523799997,91459,0
2017-12-08,0,ordinary,0.0034722222222199998,91446,0
2017-12-11,0,ordinary,0.00171722953635,91457,0.00042190126030039465
2017-12-12,0,ordinary,-0.0016936394429799999,91452,0
2017-12-13,0,ordinary,0.0042129452317100002,91452,0
2017-12-14,0,ordinary,0.0024639878696,91455,0
2017-12-15,0,ordinary,-0.00228614974281,91453,0
2017-12-18,0,ordinary,0.0025135344160900001,91458,-4.5675351810992026e-05
2017-12-19,0,ordinary,-0.00076937872667800003,91458,0
2017-12-20,0,ordinary,0.00094571590694100002,91456,0
2017-12-21,0,ordinary,-0.0024551463644899999,91453,0
2017-12-22,0,ordinary,0.00280426247897,91458,0
2017-12-25,0,ordinary,0.00150178336775,91459,-0.00055543805083912989
2017-12-26,0,ordinary,0.0030063885757199999,91459,0
2017-12-27,0,ordinary,0,91448,0
2017-12-28,0,ordinary,0.0013374092472300001,91456,0
2017-12-29,0,ordinary,,,0
