trading_day,gap,r1,r20,rvol20,prev_daytime,prev_last_hour,prev_afternoon,holiday_reopen,weekend,prev_gap,overnight_trend_5,abs_r1,us_nasdaq,us_vix_chg
2018-01-02,0.001363624705402966,0.0088260745817678732,-0.02741992705018903,0.0096269792711785856,0.0087738715714487103,0.0047200537144116428,0.0052827745452774799,1,0,5.1748971489296025e-05,-0.00096161553287512638,0.0088260745817678732,-0.0067293414827859221,0.08447937131630634
2018-01-03,-0.00019034942514484232,0.01056702279547328,-0.0067308284829166176,0.0097255509269150633,0.0091908651992207435,0.0020345247547974843,0.0033727671687147076,0,0,0.001363624705402966,-0.00050189529083297655,0.01056702279547328,-0.0067293414827859221,0.08447937131630634
2018-01-04,-0.0014831780791307869,0.0095992510102620443,0.03072467272983781,0.0076421591273946911,0.0097914642349952175,0.002088062496326204,0.00077151219184945496,0,0,-0.00019034942514484232,-0.00036477730992676702,0.0095992510102620443,0.0083674663545934003,-0.063459570112589514
2018-01-05,-0.00046687618025609279,0.0021018672401995619,0.022585568779242005,0.0073767766164456522,0.0035903704781192758,0.0016122728161032107,0.0019941154045415299,0,0,-0.0014831780791307869,-0.00043447176835302858,0.0021018672401995619,0.0017521686271235737,0.0076502732240437687
2018-01-08,-0.0007036277934372448,0.00024249688168520578,0.023406730985863433,0.0073692023662025284,0.00070970440602335927,0.00071109970872806905,-0.0024476350647003597,0,1,-0.00046687618025609279,-0.000145006001527892,0.00024249688168520578,0.0082863444152299071,0
2018-01-09,-0.0011977397357459951,0.0015953541059119392,0.015608796760694155,0.0071206231150906275,0.0023006006659194167,0.003781351847248926,0.0037953684774958418,0,0,-0.0007036277934372448,-0.00029608135451320017,0.0015953541059119392,0.0029187731904447567,0.032537960954446721
2018-01-10,-0.00062698283321005466,-0.0015733375622867252,0.0022902373048934166,0.0066549778655720345,-0.00037604823445358537,0.00045023696682466863,0.00055623400304471993,0,0,-0.0011977397357459951,-0.00080835424274299243,0.0015733375622867252,0.00086484039573075933,0.058823529411764719
2018-01-11,-0.00246531055909327,-0.0053182077208058232,0.0061773895983641136,0.0064239144171962326,-0.004694168050379588,0.0068897818259261445,3.6420686950311421e-05,0,0,-0.00062698283321005466,-0.0008956809243560349,0.0053182077208058232,-0.00139734601972763,-0.025793650793650813
2018-01-12,-0.0012681424500233796,0.0051533395152862926,0.0050196008128839953,0.0063721561206023687,0.0076374788315880515,0.00046566683071902482,0.0058479450192245874,0,0,-0.00246531055909327,-0.0010921074203485315,0.0051533395152862926,0.0081371958336886596,0.006109979633401208
2018-01-15,-0.0034105321047375181,-0.0066793480911669922,-0.0026235995225748487,0.0065551723399821333,-0.005418076533993732,-7.996083321992753e-05,-0.0042774085218494351,0,1,-0.0012681424500233796,-0.0012523606743019889,0.0066793480911669922,0.0068332644645290319,0.028340080971659853
2018-01-16,-0.0018977358496012897,-0.027863668503574579,-0.027151220744942139,0.0090207278180728587,-0.024536820011233584,-0.0041691097851204173,-0.011007032111931436,0,0,-0.0034105321047375181,-0.0017937415365620434,0.027863668503574579,0.0068332644645290319,0.028340080971659853
2018-01-17,-0.0031620246726994372,0.0045343620071838231,-0.016354222308894606,0.0090259988940253819,0.006444327488085877,0.0045880033598213465,0.0024554702981702814,0,0,-0.0018977358496012897,-0.0019337407593331025,0.0045343620071838231,0.0068332644645290319,0.028340080971659853
2018-01-18,-0.0021604213685837426,-0.0025342169571294093,-0.024311103428989789,0.0089055952820875726,0.00062979915604022274,-0.00045204377050567235,0.0012777193718698232,0,0,-0.0031620246726994372,-0.0024407491272309791,0.0025342169571294093,0.010325747644209571,0.021440823327615766
2018-01-19,-0.00026311362626652013,0.001739859342166028,-0.01232890134748843,0.0086543633194541558,0.0039087252042049325,0.0014816670698414303,0.0017153325671226405,0,0,-0.0021604213685837426,-0.0023797712891290733,0.001739859342166028,-0.00030555144499788689,0.026028547439126859
2018-01-22,-0.0013836042891731681,-0.0024111560177537683,-0.01609634836519469,0.008650217447871613,-0.0021486077194557973,-0.0012494458103261552,-0.0031636021964192018,0,1,-0.00026311362626652013,-0.0021787655243777015,0.0024111560177537683,0.0055276485221456007,-0.077741407528641671
2018-01-23,-0.00083537305964642705,0.011015507898074484,-0.0032368943433921382,0.0090339798602984585,0.012416291421313952,0.0019697073577640278,0.0006875881774774939,0,0,-0.0013836042891731681,-0.0017733799612648315,0.011015507898074484,0.0097663970514068055,-0.021295474711623852
2018-01-24,-0.0017121312045169645,0.00080686203372004606,0.011434754045456685,0.00844906095613745,0.0016436081193098584,0.0018322832904040798,0.00088248292773318582,0,0,-0.00083537305964642705,-0.001560907403273859,0.00080686203372004606,0.0070545070686809375,0.006346328195829587
2018-01-25,-0.0010702868849561398,0.0074610176782532456,0.014617764816087231,0.0085508031187140031,0.0091888814534413221,0.0034617441799424942,0.0039844992050874772,0,0,-0.0017121312045169645,-0.0012709287096373644,0.0074610176782532456,-0.006062766996993374,0.033333333333333437
2018-01-26,-0.0027482485402141599,-0.001440716427701827,0.017262413165812784,0.0084936544455261297,-0.00037082643341401766,-0.0062724594288093849,-0.0058430306621866102,0,0,-0.0010702868849561398,-0.0010529018129118439,0.001440716427701827,-0.00052595663420129668,0.0095902353966870191
2018-01-29,-0.0005852809632050926,-0.00088351730504576675,0.014343089931087682,0.0084983677942868895,0.0018698701029491449,-0.0011649517953422617,-0.0010235472495176978,0,1,-0.0027482485402141599,-0.0015499287957013719,0.00088351730504576675,0.012765882803771778,-0.043177892918825567
2018-01-30,-0.0024323642121205635,-0.011875676686827763,-0.006471873993667776,0.0087203719609161012,-0.011297007647139701,0.00031561852623385178,-0.00022511510264244805,0,0,-0.0005852809632050926,-0.0013902641305077567,0.011875676686827763,-0.0052306425589913053,0.24909747292418771
2018-01-31,-0.0060413665392833327,-0.002475389522476501,-0.019294381730967203,0.0083454904121423919,-4.3130218756459726e-05,-0.00081596768308278556,-0.00028027993497503623,0,0,-0.0024323642121205635,-0.001709662361002584,0.002475389522476501,-0.0085756263635889951,0.068641618497109702
2018-02-01,-0.0023250848530808055,-0.023611937809293049,-0.05155510243984196,0.0093782254368220651,-0.017677366721825627,-0.0012897210555419258,-0.011172297710501655,0,0,-0.0060413665392833327,-0.0025755094279558575,0.023611937809293049,0.0012158087559843711,-0.084516565246788411
2018-02-02,-0.0079524390656269262,-0.041961965204714846,-0.093259562251318706,0.012775746112625722,-0.039729254238889067,-0.0090019009090243074,-0.0096234054860412366,0,0,-0.0023250848530808055,-0.0028264690215807908,0.041961965204714846,-0.0034567994516614409,-0.0051698670605612174
2018-02-05,-0.013146578961158228,-0.002735860366605336,-0.095959504478834723,0.012731106797196669,0.005258395770973312,0.010009215327331011,0.005749237749349323,0,1,-0.0079524390656269262,-0.0038673071266633443,0.002735860366605336,-0.019619922392246747,0.28507795100222699
2018-02-06,-0.016906874471950384,-0.0039948338414211859,-0.1010052110720675,0.012640819188487525,0.0092736620501383538,-0.0024019685027215631,-0.00081326959113880992,0,0,-0.013146578961158228,-0.0063795667262539716,0.0039948338414211859,-0.03776023864271949,1.1559792027729636
2018-02-07,0.015283480231433666,-0.049498178712131358,-0.14415728630683422,0.016005332266252108,-0.03315179751936026,-0.020086177053804,-0.021501984847616007,0,0,-0.016906874471950384,-0.0092744687782199357,0.049498178712131358,0.02129161984232586,-0.19667738478027863
2018-02-08,-0.0027683829558536877,0.0026454681908905098,-0.13730519143976949,0.016164111464997247,-0.012447766842086705,-0.0014640410126040004,-0.0027316741422024338,0,0,0.015283480231433666,-0.0050094994240765358,0.0026454681908905098,-0.0089799153442723378,-0.075050033355570367
2018-02-09,-0.022179229072630258,0.01297161960956883,-0.13059498177916207,0.016568837916464494,0.015783697885629389,0.0017872082137713186,0.0028306845562930949,0,0,-0.0027683829558536877,-0.0050981590446311119,0.01297161960956883,-0.038970615344910198,0.20663541291020548
2018-02-12,0.0034657750583135805,-0.02969198810012319,-0.15073682083974016,0.017338319018941603,-0.0076831657199998293,0.0044302264227331634,-0.0074911832265702749,0,1,-0.022179229072630258,-0.007943517046031778,0.02969198810012319,0.014361472947370224,-0.13150029886431569
2018-02-13,0.0040892906362175463,0.024866688252046965,-0.10467131648028449,0.018147533986131895,0.021326998613868664,-0.0004559485986427303,0.0025564825902244515,0,0,0.0034657750583135805,-0.0046210462421374162,0.024866688252046965,0.015633159696210264,-0.11871988988300064
2018-02-14,-5.9516628463374133e-05,0.0020535105520460561,-0.10688246778714294,0.018084759590678855,-0.0020274890920123356,-0.0017967417797858376,-0.0081115707951541216,0,0,0.0040892906362175463,-0.00042181322050383052,0.0020535105520460561,0.0045187884204436202,-0.024990238188207781
2018-02-22,0.0062467398021008869,0.0022037238106726864,-0.10264017894050059,0.018156237528772382,0.0022633751475937824,0.0014337309311376334,0.0054123748771566227,1,0,-5.9516628463374133e-05,-0.0034904125924832387,0.0022037238106726864,-0.0022227413533565388,-0.028155339805825297
2018-02-23,-5.1991838856846329e-05,0.018730589283278087,-0.08741986177189065,0.018883013185788108,0.012406350239338115,0.0005895882498530014,0.0012398864857103842,0,0,0.0062467398021008869,-0.0016873880408923236,0.018730589283278087,-0.0011277002810937686,-0.064935064935064957
2018-02-26,0.0047942268209657524,0.0029682613456434304,-0.082498846996425623,0.018950893527248332,0.003020410221181713,0.0024739066623833406,0.0051108212996675562,0,1,-5.1991838856846329e-05,0.0027380594058623586,0.0029682613456434304,0.017655812895539524,-0.11912393162393164
2018-02-27,-0.00014752526370143126,0.022207072269984751,-0.072342451634608396,0.01957631748222418,0.017329762636187462,0.0019199709309933866,0.0050442491544009371,0,0,0.0047942268209657524,0.003003749758392793,0.022207072269984751,0.011457752688626366,-0.041843541540327323
