trading_day,gap,r1,r20,rvol20,prev_daytime,prev_last_hour,prev_afternoon,holiday_reopen,weekend,prev_gap,overnight_trend_5,abs_r1,us_nasdaq,us_vix_chg
2016-01-04,-0.0015177523322134068,-0.017796367068578012,0.050628087606615413,0.0137613443113812,-0.018127997705902343,-0.011388095914461216,-0.0040431734736292579,1,0,0.00033775343074204933,0.0012970021657917163,0.017796367068578012,-0.011536069958644757,0.053209947946790237
2016-01-05,-0.0571603627913021,-0.086632474058776832,-0.038361088600287419,0.024251737168416429,-0.085244101159906327,,-0.027110915314516149,0,0,-0.0015177523322134068,0.00064604889736770139,0.086632474058776832,-0.011536069958644757,0.053209947946790237
2016-01-06,0.0063150388699158011,-0.025043244698462863,-0.076770703710287713,0.024434545559484874,0.034064242555523983,0.012024972884655316,-0.017287842367481931,0,0,-0.0571603627913021,-0.011511669904620003,0.025043244698462863,-0.00237809218268481,-0.065700483091787443
2016-01-07,-0.02043552951936034,0.027244912209427596,-0.034618115003967165,0.025138255240256313,0.020798529815291289,0.014177189275347502,0.020963829324124772,0,0,0.0063150388699158011,-0.0099470081691937599,0.027244912209427596,-0.011381129853642036,0.06463288521199595
2016-01-08,0.021822414974781212,-0.087858770119346286,-0.11736871635876944,0.031711577453981454,-0.068829814301965886,,,0,0,-0.02043552951936034,-0.014492170468443599,0.087858770119346286,-0.03025997981702977,0.21369596891694997
2016-01-11,-0.025340656245599225,0.0022311321979699983,-0.11551051522353262,0.031735509180381573,-0.019172884142783952,-0.012259609499667312,-0.010217576506376003,0,1,0.021822414974781212,-0.010195238159635767,0.0022311321979699983,-0.009766645413195274,0.08083233293317349
2016-01-12,-0.0049712862212862863,-0.075609632446134278,-0.17504313239735692,0.035393290461822685,-0.051575944480148572,-0.026832001992563415,-0.033204036328844722,0,0,-0.025340656245599225,-0.014959818942312931,0.075609632446134278,-0.0012145670520692375,-0.10033320992225103
2016-01-13,0.0051441384667243462,-0.002091377091377189,-0.19082508968366119,0.034895396908394216,0.0028942975112471458,-0.0030561081984058491,-0.00090173085957279131,0,0,-0.0049712862212862863,-0.0045220036283097672,0.002091377091377189,0.010334218055666478,-0.075308641975308732
2016-01-14,-0.036765644221885219,-0.042970410212067489,-0.23761805015727044,0.035090081735958081,-0.047868307476962579,-0.034720460015915222,-0.037883671161630827,0,0,0.0051441384667243462,-0.0047561837089480589,0.042970410212067489,-0.034114965684433285,0.1223854027592346
2016-01-15,-0.007953183111989337,0.041043271414934912,-0.21365344705101008,0.036820143852600296,0.080778800268149764,0.015935679433309424,0.045240978134829968,0,0,-0.036765644221885219,-0.0080222066494530335,0.041043271414934912,0.01965064537368022,-0.050356859635210083
2016-01-18,-0.022687642345859849,-0.035497576534677444,-0.26327813961850044,0.035889992735265448,-0.027765215263825138,-0.019231056885436359,-0.02595019918839081,0,1,-0.007953183111989337,-0.013977326266807144,0.035497576534677444,-0.027427952329360794,0.12818371607515666
2016-01-19,-0.0023583062374160635,0.024492384496502373,-0.24168459553507671,0.03689014559287377,0.048275279108932256,-0.0022552044846635422,0.005263971785809618,0,0,-0.022687642345859849,-0.013446723486859269,0.024492384496502373,-0.027427952329360794,0.12818371607515666
2016-01-20,-0.0071122195227206753,0.040629609459028604,-0.21601067702467669,0.038591842560487359,0.043089534013275532,0.010874726143448976,0.016797982981405557,0,0,-0.0023583062374160635,-0.012924127490085225,0.040629609459028604,-0.027427952329360794,0.12818371607515666
2016-01-21,-0.01843922710028012,-0.0079860473655223307,-0.23015956718511199,0.038268466961501199,-0.00088008721628296538,-0.003783076479200953,0.0064172571728511318,0,0,-0.0071122195227206753,-0.015375399087974228,0.0079860473655223307,-0.0011749070237551118,0.05911708253358916
2016-01-22,0.01155004178960195,-0.045284501747904993,-0.25320168149379207,0.038972711434404464,-0.027349579759915255,-0.025532582990707375,-0.053170772402779343,0,0,-0.01843922710028012,-0.011710115663653209,0.045284501747904993,8.2742766158050429e-05,-0.032620514679231549
2016-01-25,0.0097915851320489189,0.016328154107968063,-0.24065308717327538,0.03945197457521913,0.0047235550600275289,0.0044385838330056604,0.023788240157125884,0,1,0.01155004178960195,-0.0078094706833349518,0.016328154107968063,0.026636494143638556,-0.16298239040839269
2016-01-26,-0.013341482794450243,0.013155352551558863,-0.23739091767588105,0.039589280812429954,0.0033311501789450304,0.0023795870154439402,-0.0062138210443835051,0,0,0.0097915851320489189,-0.0013136251877531979,0.013155352551558863,-0.015832531070443912,0.081020590868397413
2016-01-27,0.0015784158589047248,-0.077618727461646553,-0.28242684986533984,0.042163350575212429,-0.065146394164056542,-0.0359626013476394,-0.045141516477564703,0,0,-0.013341482794450243,-0.0035102604991600339,0.077618727461646553,0.010884167055808636,-0.068322981366459534
2016-01-28,-0.016435552865105674,-0.010443255220965009,-0.29914180130677481,0.041643596244238829,-0.012002725787137236,0.030341416834325452,0.050378273138808938,0,0,0.0015784158589047248,-0.0017721334228349539,0.010443255220965009,-0.021783535150306399,0.027111111111111086
2016-01-29,-0.0041051134363249142,-0.048995947361231251,-0.34291689414900028,0.041560764205404485,-0.033104485009572526,-0.019345447715640729,-0.03632983198979467,0,0,-0.016435552865105674,-0.0013713985758000645,0.048995947361231251,0.0086187410058256031,-0.029857204673301552
2016-02-01,-0.0036556883187218725,0.040114633356335139,-0.30417509077308325,0.043680879942056439,0.044402022130307195,0.0013571519603456927,0.014407658446472515,0,1,-0.0041051134363249142,-0.0045024296209854372,0.040114633356335139,0.023802444371466169,-0.09901873327386268
2016-02-02,0.00049502167262494012,-0.012610770740953958,-0.24778361250274639,0.040493570488394685,-0.0089879395277731033,-0.0004783377420815027,0.0023903057227134816,0,0,-0.0036556883187218725,-0.0071918843111395958,0.012610770740953958,0.001391432503603296,-0.01089108910891079
2016-02-03,-0.012639815418568512,0.038868114433652901,-0.19847355703107483,0.042014507145224811,0.03835410664700345,0.00034858756017763781,-0.002814105804060163,0,0,0.00049502167262494012,-0.0044245834177245591,0.038868114433652901,-0.022383488768215498,0.10010010010010006
2016-02-04,0.0040875701957290289,0.0071791934065992269,-0.21413019745487949,0.041308358561205225,0.020072724355975069,0.017925368992860236,0.013081657797746171,0,0,-0.012639815418568512,-0.0072682296732192063,0.0071791934065992269,-0.0028138456259201305,-0.015013648771610599
2016-02-05,0.0027166534313600721,0.023189982242200591,-0.11845437639516332,0.037765764211050157,0.01902464746451149,0.0054099021427125304,0.0065596427263772128,0,0,0.0040875701957290289,-0.003163605061052266,0.023189982242200591,0.0011811093547413609,0.0087759815242494099
2016-02-15,-0.036849469470247476,-0.011361016471552632,-0.13040980143641745,0.037739829100559626,-0.014039529367282255,-0.0100156602909659,-0.0089542963674368314,1,0,0.0027166534313600721,-0.0017992516875152686,0.011361016471552632,0.016562608394034006,-0.097370291400142195
2016-02-16,0.0052624971364301221,0.00099369064738885626,-0.058347714597714706,0.034038289335055018,0.039291013105523298,0.0049176959014431976,0.013208054395362989,0,0,-0.036849469470247476,-0.00843800791782039,0.00099369064738885626,0.016562608394034006,-0.097370291400142195
2016-02-17,-0.0010756432482939005,0.044421895404957334,-0.014456592362444343,0.035616039131563401,0.038954400845625736,0.0043499148686187983,0.0043449147943663835,0,0,0.0052624971364301221,-0.0074845128250593529,0.044421895404957334,0.016562608394034006,-0.097370291400142195
2016-02-18,0.0066824023974232372,0.01642586550246028,0.046709340847256087,0.034307026659125557,0.01752035440167421,0.0079855871090159791,0.023845634375261326,0,0,-0.0010756432482939005,-0.005171678391004431,0.01642586550246028,0.0221147169947431,-0.074657818332642067
2016-02-19,-0.0036789976688266224,-0.0031699044395729903,0.0022555266532153784,0.033120544101747112,-0.0097869067876152904,-0.0067772685141880284,-0.0087064058341770334,0,0,0.0066824023974232372,-0.0046527119506655891,0.0031699044395729903,-0.01026012006898902,-0.030031376064544979
