trading_day,close_0935,close_0950,close_1005,close_1035
2017-01-03,8513.2900000000009,8539.4799999999996,8533.3600000000006,8560.4500000000007
2017-01-04,8563.9899999999998,8569.6299999999992,8554.6399999999994,8589.7199999999993
2017-01-05,8661.1900000000005,8667.3600000000006,8672.4799999999996,8673.7600000000002
2017-01-06,8664.3500000000004,8642.1200000000008,8649.3500000000004,8627.0100000000002
2017-01-09,8597.8500000000004,8593.6800000000003,8584.2299999999996,8596.75
2017-01-10,8641.7000000000007,8648.9799999999996,8638.3799999999992,8645.6200000000008
2017-01-11,8585.0799999999999,8608.8899999999994,8608.4799999999996,8578.4500000000007
2017-01-12,8526.3500000000004,8534.1100000000006,8520.5799999999999,8501.8600000000006
2017-01-13,8437.2399999999998,8438.2999999999993,8399.8799999999992,8378.8500000000004
2017-01-16,8238.1399999999994,8151.3599999999997,8182.4499999999998,8164.7700000000004
2017-01-17,7919.8299999999999,7935.9799999999996,7907.3299999999999,7950.71
2017-01-18,7987.1999999999998,8013.9399999999996,8024.6800000000003,8004.1400000000003
2017-01-19,7962.4099999999999,7950.5600000000004,7951.5200000000004,7969.3900000000003
2017-01-20,7962.3100000000004,7974.4799999999996,8012.6599999999999,8067.4499999999998
2017-01-23,8128.4700000000003,8153.5,8170.5799999999999,8174.6899999999996
2017-01-24,8153.1300000000001,8147.1400000000003,8142.0299999999997,8125.0699999999997
2017-01-25,8109.8299999999999,8126.79,8123.3800000000001,8138.3800000000001
2017-01-26,8168.04,8179.4499999999998,8188.5799999999999,8183.0200000000004
2017-02-03,8191.8400000000001,8194.75,8184.5799999999999,8177.9399999999996
2017-02-06,8200.4099999999999,8193.6499999999996,8180.0500000000002,8212.7299999999996
2017-02-07,8271.5,8270.5200000000004,8282.5900000000001,8290.3700000000008
2017-02-08,8252.75,8252.8600000000006,8241.5200000000004,8256.5499999999993
2017-02-09,8343.75,8368.5499999999993,8372.3299999999999,8380.6200000000008
2017-02-10,8411.4699999999993,8404.9500000000007,8385.7800000000007,8405.7900000000009
2017-02-13,8375.1800000000003,8375.9300000000003,8376.4699999999993,8381.9500000000007
2017-02-14,8424.2399999999998,8416.1700000000001,8419.6000000000004,8427.4400000000005
2017-02-15,8415.2399999999998,8429.3899999999994,8419.8299999999999,8389.5
2017-02-16,8352.5499999999993,8340.8600000000006,8362.0400000000009,8372.7999999999993
2017-02-17,8393.2700000000004,8388.3799999999992,8395.1100000000006,8389.3199999999997
2017-02-20,8335.5400000000009,8341.8400000000001,8335.6499999999996,8330.75
2017-02-21,8398.6499999999996,8412.8799999999992,8413.5499999999993,8438.5599999999995
2017-02-22,8473.7700000000004,8489.9400000000005,8496.25,8471.4200000000001
2017-02-23,8505.5599999999995,8490.3400000000001,8483.7999999999993,8465.8199999999997
2017-02-24,8494.6100000000006,8511.2299999999996,8499.2999999999993,8508.3799999999992
2017-02-27,8536.5699999999997,8543.3999999999996,8536.2299999999996,8537.1299999999992
2017-02-28,8491.3999999999996,8503.7700000000004,8485.3099999999995,8475.7000000000007
2017-03-01,8495.2900000000009,8501.9300000000003,8512.8400000000001,8523.8999999999996
2017-03-02,8530.4400000000005,8532.7700000000004,8509.5400000000009,8506.6399999999994
2017-03-03,8447.1700000000001,8438.8600000000006,8444.4699999999993,8465.2000000000007
2017-03-06,8523.6299999999992,8552.8299999999999,8564.5799999999999,8577.2800000000007
2017-03-07,8618.1900000000005,8623.6700000000001,8612.6000000000004,8606.1800000000003
2017-03-08,8618.1900000000005,8606.5300000000007,8614.7999999999993,8613.5300000000007
2017-03-09,8562.5,8528.4699999999993,8528.7299999999996,8543.8199999999997
2017-03-10,8543.1299999999992,8539.0499999999993,8529.2199999999993,8539.7800000000007
2017-03-13,8514.4300000000003,8496.2600000000002,8508.0799999999999,8549.8400000000001
2017-03-14,8611.2800000000007,8609.6299999999992,8616.8500000000004,8616.1000000000004
2017-03-15,8557.4500000000007,8553.8899999999994,8570.2000000000007,8553.8799999999992
2017-03-16,8609.4400000000005,8623.8099999999995,8624.4500000000007,8631.2999999999993
2017-03-17,8669.4200000000001,8683.0699999999997,8688.0599999999995,8700.4799999999996
2017-03-20,8609.4899999999998,8600.7800000000007,8595.3400000000001,8618.5200000000004
2017-03-21,8621.9099999999999,8632.5400000000009,8621.4899999999998,8617.4699999999993
2017-03-22,8601.3099999999995,8610.7700000000004,8619.0699999999997,8591.9400000000005
2017-03-23,8602.6100000000006,8607.4699999999993,8611.75,8622.8799999999992
2017-03-24,8584.4699999999993,8575.3199999999997,8569.0400000000009,8589.4599999999991
2017-03-27,8610.2900000000009,8605.9500000000007,8594.2600000000002,8590.5100000000002
2017-03-28,8576.6599999999999,8581.5799999999999,8584.8600000000006,8566.7000000000007
2017-03-29,8561.8899999999994,8540.3700000000008,8529.1100000000006,8511.7199999999993
2017-03-30,8472.6399999999994,8440.0699999999997,8412.3500000000004,8387.7399999999998
2017-03-31,8342.0599999999995,8350.0900000000001,8337.2399999999998,8334.9699999999993
2017-04-05,8394.1399999999994,8396.9300000000003,8422.8899999999994,8459.2399999999998
2017-04-06,8515.6800000000003,8537.0200000000004,8522.6499999999996,8525.2299999999996
2017-04-07,8535.8600000000006,8540.4300000000003,8526.7099999999991,8539.2900000000009
2017-04-10,8506.7700000000004,8501.7199999999993,8490.7700000000004,8503.1800000000003
2017-04-11,8440.9500000000007,8460.1900000000005,8471.3799999999992,8462.3199999999997
2017-04-12,8485.7600000000002,8484.4699999999993,8504.5499999999993,8502.4300000000003
2017-04-13,8443.6200000000008,8445.8799999999992,8453.6299999999992,8471.2700000000004
2017-04-14,8451.0699999999997,8432.9200000000001,8408.2000000000007,8398.3799999999992
2017-04-17,8299.9500000000007,8267.6000000000004,8282.5699999999997,8277.1499999999996
2017-04-18,8231.0499999999993,8238.3299999999999,8233.1299999999992,8223.0699999999997
2017-04-19,8097.3199999999997,8033.1999999999998,8030.5299999999997,7958.4799999999996
2017-04-20,8033.9700000000003,8057.5600000000004,8045.1800000000003,8023.6000000000004
2017-04-21,7984.4799999999996,8011.6999999999998,8012.0200000000004,8002.6700000000001
2017-04-24,7864.1199999999999,7756.1099999999997,7787.2700000000004,7781.5600000000004
2017-04-25,7736,7707.5799999999999,7753.0299999999997,7756.71
2017-04-26,7736.1899999999996,7744.3699999999999,7729.8199999999997,7741.75
