trading_day,gap,r1,r20,rvol20,prev_daytime,prev_last_hour,prev_afternoon,holiday_reopen,weekend,prev_gap,overnight_trend_5,abs_r1,us_nasdaq,us_vix_chg
2020-01-02,0.0066283098887558456,0.0066962025316454898,0.076511788001608849,0.0099195443447748274,0.0077112027847214826,0.002142164089769194,0.0032962438319330545,0,0,-0.001007233273055963,-0.00098038153967081607,0.0066962025316454898,0.0029745170741304339,-0.070175438596491335
2020-01-03,0.001500909001225903,0.019674763742965506,0.095926590201344197,0.010519705379608248,0.012960547330177263,-0.00087828145488466625,0.0012735168467581381,0,0,0.0066283098887558456,0.00049112070095833624,0.019674763742965506,0.0029745170741304339,-0.070175438596491335
2020-01-06,-0.0034840274516126923,0.005193286074664849,0.08932767991630608,0.010404925574842547,0.0036868434569081732,0.001722191695209041,0.0062728486351220081,0,1,0.001500909001225903,0.00083236041466216992,0.005193286074664849,-0.0078550932173656607,0.12429831595829977
2020-01-07,0.0013773411764299581,0.010285592109413821,0.092734162194745062,0.010473101200906278,0.013817761019739194,-0.0030023745738998464,-0.0045947915335657896,0,0,-0.0034840274516126923,-3.3647371616485344e-05,0.010285592109413821,0.0056192542321773509,-0.012125534950071293
2020-01-08,-0.0042683635319767932,0.015201058852712945,0.10541187848017097,0.010738440270410893,0.013804703889188197,0.0023275450137614229,0.005548043236593303,0,0,0.0013773411764299581,0.0010030598683486102,0.015201058852712945,-0.00031747921503255672,-0.0043321299638989785
2020-01-09,0.0074959246215224873,-0.013650903225365441,0.083755134838801926,0.011519694584238733,-0.0094227594562221739,-0.00036539453951622836,-0.011922041998452593,0,0,-0.0042683635319767932,0.00035083381656444426,0.013650903225365441,0.0066890295944899147,-0.024655547498187103
2020-01-10,0.0025630181883911085,0.015887479709725705,0.10543122558851481,0.011640702085473645,0.0083291206278135466,0.0035424096599971922,0.006629405585042436,0,0,0.0074959246215224873,0.00052435676311777255,0.015887479709725705,0.0081266348567898827,-0.06765799256505578
2020-01-13,-0.001184232786330619,-0.0020957746863159432,0.10321015304218006,0.011696250722493889,-0.0046468828294957687,0.0017683632454343901,0.00089452781588117425,0,1,0.0025630181883911085,0.00073677860055081372,0.0020957746863159432,-0.0026696568561938028,0.0015948963317384823
2020-01-14,0.002223827007180823,0.012787321702902865,0.1024445775467917,0.01167037116089265,0.01398811967917668,0.0044283707222498858,0.0062342954159593233,0,0,-0.001184232786330619,0.0011967375336072283,0.012787321702902865,0.010357495375242554,-0.019108280254777066
2020-01-15,-0.0017500519942983406,-0.002127652394579238,0.079810260745409423,0.011296443156301555,-0.0043418239364299005,-0.0030040813023755053,-0.0010725517949619068,0,0,0.002223827007180823,0.0013660346997574012,0.002127652394579238,-0.0024369388166614048,0.0056818181818181213
2020-01-16,0.00062737591147055127,-9.9761418032362492e-05,0.06634064360702685,0.011140969750174465,0.0016531837337561139,0.0038756071020544791,0.0048820773553517327,0,0,-0.0017500519942983406,0.0018696970072930919,9.9761418032362492e-05,0.00079664221252517819,0.002421307506053294
2020-01-17,0.0019755579765270426,-0.0019260947794207395,0.064638090548162941,0.011173826631024937,-0.0025518697093064313,-0.0024878102368659505,-0.0030792046429608533,0,0,0.00062737591147055127,0.00049598726528270469,0.0019260947794207395,0.010631082117359636,-0.0080515297906601502
2020-01-20,0.00012246126737203156,-0.0038494577381386064,0.055907659870225279,0.011278909947640442,-0.0058135307476254727,-0.0010007985999015423,-0.0012655303506452498,0,1,0.0019755579765270426,0.00037849522290989146,0.0038494577381386064,0.0033995466558658372,-0.017857142857142905
2020-01-21,-0.00048195846424858857,0.012834621160966897,0.082475332475332452,0.010925340563612426,0.012710603337001025,0.0039772190825588805,0.005231368630019384,0,0,0.00012246126737203156,0.00063983403365042157,0.012834621160966897,0.0033995466558658372,-0.017857142857142905
2020-01-22,-0.0058693361075998762,-0.008901957557427842,0.097593679852857163,0.0095123620331580977,-0.0084240591397850562,-0.002525013520822128,-0.0046177924995446373,0,0,-0.00048195846424858857,9.8676939364539254e-05,0.008901957557427842,0.0033995466558658372,-0.017857142857142905
2020-01-23,-0.011384234381097369,0.0030041376786302809,0.081847821716675151,0.0090182441234136733,0.008925862674315832,-0.0014203754717012629,0.0041832557808150206,0,0,-0.0058693361075998762,-0.00072517988329576786,0.0030041376786302809,0.0013830181168972278,0.0046692607003890885
2020-02-03,-0.090966676668403856,-0.037262715829981419,0.035351590176621706,0.012873380372000568,-0.026176480639759303,0.0032638144378898115,-0.018533986150314319,1,0,-0.011384234381097369,-0.0031275019418093518,0.037262715829981419,-0.015914734275879083,0.21626856036152353
2020-02-04,-0.053261822713147389,-0.087532746915692461,-0.061962674478593605,0.023682182565455213,0.0037775620151372369,-0.0029947582144952412,-0.0008550112304284152,0,0,-0.090966676668403856,-0.021715948870795532,0.087532746915692461,0.013382231770725062,-0.046178343949044631
2020-02-05,0.0057999654649756316,0.0022960831974401241,-0.052161056787411342,0.023676875649723823,0.05868349586345456,-4.7963010926022065e-05,0.0098796576705399985,0,0,-0.053261822713147389,-0.032392805666899414,0.0022960831974401241,0.020981517027196084,-0.10684474123539223
2020-02-06,0.00090682342558623397,0.026139176147809806,-0.032849909584086734,0.024473243175090101,0.020221924220718668,0.0054102218980516259,-0.0069276688979045264,0,0,0.0057999654649756316,-0.031136420881054571,0.026139176147809806,0.0042997601386569606,-0.056074766355140193
2020-02-07,0.0035335881239528799,0.03128073383517127,-0.0092311340158036659,0.025495878122542379,0.030346391590808652,-0.0013524988638645707,0.0029968213327127291,0,0,0.00090682342558623397,-0.029781188974417349,0.03128073383517127,0.006674953831656838,-0.012541254125412515
