trading_day,close_0935,close_0950,close_1005,close_1035
2020-02-20,6053.0100000000002,6042.6400000000003,6015.5299999999997,6000.54
2020-02-21,6165.8400000000001,6182.4899999999998,6194.5,6202.8400000000001
2020-02-24,6280.6099999999997,6294.0500000000002,6292.1099999999997,6273.1000000000004
2020-02-25,6294.6899999999996,6309.1499999999996,6329.3999999999996,6346.4200000000001
2020-02-26,6321.4499999999998,6349.3299999999999,6333.8500000000004,6326.04
2020-02-27,6242.0100000000002,6253.8999999999996,6185.7700000000004,6202.0299999999997
2020-02-28,6036.9899999999998,6081.0799999999999,6070.3299999999999,5990.3400000000001
2020-03-02,5989.8500000000004,5954.3400000000001,5981.0600000000004,6016.6000000000004
2020-03-03,6232.0299999999997,6245.1099999999997,6275.7200000000003,6296.8100000000004
2020-03-04,6153.9899999999998,6183.7299999999996,6183.0299999999997,6216.8599999999997
2020-03-05,6287.3000000000002,6279.5900000000001,6294.2700000000004,6291.6099999999997
2020-03-06,6263.3699999999999,6282.79,6302.6800000000003,6299.4399999999996
2020-03-09,6237.71,6165.6800000000003,6211.5799999999999,6202.7600000000002
2020-03-10,6037.1099999999997,6000.3999999999996,6002.25,5957.79
2020-03-11,6228.9099999999999,6254.1499999999996,6253.6199999999999,6239.6300000000001
2020-03-12,6015.5299999999997,6030.96,6029.2200000000003,6025.9799999999996
2020-03-13,5724.8500000000004,5773.8800000000001,5762.75,5880.71
2020-03-16,5994.5200000000004,5940.6599999999999,5969.7700000000004,5921.7700000000004
2020-03-17,5664.8400000000001,5615.4499999999998,5578.0799999999999,5561.71
2020-03-18,5701.4899999999998,5750.4799999999996,5736.5100000000002,5730.4399999999996
2020-03-19,5587.6099999999997,5538.1800000000003,5549.1199999999999,5536.8699999999999
2020-03-20,5662.29,5678.3999999999996,5653.4200000000001,5623.8199999999997
2020-03-23,5556.5600000000004,5549.9200000000001,5526.0200000000004,5504.04
2020-03-24,5490.6300000000001,5519.1300000000001,5503.8100000000004,5470.1499999999996
2020-03-25,5607.6899999999996,5625.0900000000001,5605.4399999999996,5601.2600000000002
2020-03-26,5610.2600000000002,5627.4099999999999,5630.3000000000002,5656.5799999999999
2020-03-27,5637.8100000000004,5630.96,5632.6599999999999,5618.4099999999999
2020-03-30,5422.1999999999998,5389.5600000000004,5395.8100000000004,5400.0100000000002
2020-03-31,5468.6999999999998,5458.6599999999999,5459.96,5461.1700000000001
2020-04-01,5414.1499999999996,5448.4300000000003,5457.0500000000002,5457.04
2020-04-02,5389.8999999999996,5401.6700000000001,5396.29,5404.6700000000001
2020-04-03,5534.1499999999996,5537.1400000000003,5551.2399999999998,5542.75
2020-04-07,5604.46,5633.3500000000004,5647.1000000000004,5644.8699999999999
2020-04-08,5676.3000000000002,5694.1499999999996,5706.9499999999998,5711.0299999999997
2020-04-09,5740.7299999999996,5764.4700000000003,5747.0200000000004,5776.4300000000003
2020-04-10,5762.4499999999998,5738.6199999999999,5744.1199999999999,5741.7200000000003
2020-04-13,5543.5799999999999,5582.54,5581.4499999999998,5598.7399999999998
2020-04-14,5601.4300000000003,5624.6099999999997,5624.1700000000001,5634.8199999999997
2020-04-15,5685.4799999999996,5708.8900000000003,5695.9899999999998,5710.3999999999996
2020-04-16,5623.5200000000004,5654.5100000000002,5648.54,5683.7600000000002
2020-04-17,5742.0100000000002,5753.9300000000003,5756.8199999999997,5753.75
2020-04-20,6041.8299999999999,6055.1899999999996,6056.6700000000001,6061.5299999999997
2020-04-21,5766.3900000000003,5756.8100000000004,5773.0200000000004,5757.0900000000001
2020-04-22,5729.6400000000003,5751.4399999999996,5756.6800000000003,5765.96
2020-04-23,5841.1800000000003,5829.3199999999997,5819.7299999999996,5819.6300000000001
2020-04-24,5779.4499999999998,5762.6300000000001,5752.6000000000004,5734.1899999999996
2020-04-27,5651.8599999999997,5653.7399999999998,5666.4099999999999,5674.1899999999996
2020-04-28,5637.5299999999997,5528.4399999999996,5447.5100000000002,5545.0600000000004
2020-04-29,5557.0600000000004,5588.8800000000001,5578.6899999999996,5587.9200000000001
2020-04-30,5585.2299999999996,5603.4899999999998,5627.9700000000003,5632.96
2020-05-06,5686.2700000000004,5683.7399999999998,5710.5100000000002,5719.9099999999999
2020-05-07,5816.8500000000004,5811.7700000000004,5812.1999999999998,5812.79
2020-05-08,5831.5600000000004,5861.7200000000003,5855.8000000000002,5835.1499999999996
2020-05-11,5885.2600000000002,5901.0200000000004,5883.5900000000001,5872.3000000000002
2020-05-12,5851.0900000000001,5828.9099999999999,5846.4700000000003,5841.3599999999997
2020-05-13,5860.8800000000001,5856.9200000000001,5879.6700000000001,5878.1199999999999
2020-05-14,5887.4200000000001,5888.1999999999998,5893.7700000000004,5884.0699999999997
2020-05-15,5888.1599999999999,5887.3699999999999,5869.7799999999997,5874.4700000000003
2020-05-18,5896.6599999999999,5846.0100000000002,5880.46,5912.0900000000001
2020-05-19,5888.9799999999996,5898.2200000000003,5901.1599999999999,5908.8400000000001
2020-05-20,5925.0500000000002,5922.6899999999996,5925.4099999999999,5910.1199999999999
2020-05-21,5856.8999999999996,5873.9099999999999,5858.9700000000003,5856.1400000000003
2020-05-22,5777.9099999999999,5753.6400000000003,5775.0799999999999,5743.5699999999997
2020-05-25,5661.46,5658.1999999999998,5687.3999999999996,5661.0100000000002
2020-05-26,5708.1899999999996,5734.6000000000004,5741.3999999999996,5762.8500000000004
2020-05-27,5812.5799999999999,5811.4700000000003,5795.5299999999997,5784.1000000000004
2020-05-28,5753.8500000000004,5784.5200000000004,5778.5200000000004,5754.1499999999996
2020-05-29,5759.4300000000003,5790.7700000000004,5806.21,5813.6199999999999
2020-06-01,5865.3299999999999,5891.6000000000004,5922.8900000000003,5939.1899999999996
2020-06-02,5996.8999999999996,5997.4300000000003,6006.5,6004.2299999999996
2020-06-03,5995.6499999999996,6002.6899999999996,5990.5,5995.5600000000004
2020-06-04,6002.8400000000001,6000.29,6002.3800000000001,5996.0600000000004
2020-06-05,6009.0799999999999,5997.9399999999996,6002.46,6020.4700000000003
2020-06-08,6035.29,6040.0500000000002,6042.6599999999999,6023.6700000000001
2020-06-09,5980.9499999999998,6010.9399999999996,6017.8900000000003,6007
2020-06-10,6019.6800000000003,6023.0200000000004,6029.7700000000004,6020.4499999999998
2020-06-11,6044.5200000000004,6061.5100000000002,6074.21,6078.5200000000004
2020-06-12,5939.9499999999998,5968.0500000000002,5987.21,5984.0299999999997
2020-06-15,6038.8000000000002,6062.8299999999999,6072.2600000000002,6098.5600000000004
2020-06-16,6072.8999999999996,6092.3199999999997,6096.1899999999996,6103.7399999999998
2020-06-17,6147.9899999999998,6167.6899999999996,6162.3400000000001,6132.5799999999999
2020-06-18,6149.29,6157.3900000000003,6150.6899999999996,6139.9300000000003
2020-06-19,6145.1499999999996,6156.29,6152.79,6166.1999999999998
2020-06-22,6213.6300000000001,6225.1700000000001,6228.1300000000001,6219.7399999999998
2020-06-23,6221.54,6210.1599999999999,6210.75,6230.5200000000004
2020-06-24,6251.8000000000002,6243.3000000000002,6228.9700000000003,6228.0100000000002
2020-06-29,6211.79,6230.4899999999998,6219.3199999999997,6224.4499999999998
2020-06-30,6241.6800000000003,6258.8100000000004,6273.8100000000004,6287.5799999999999
2020-07-01,6340,6351.2600000000002,6346.8999999999996,6348.5
2020-07-02,6344.29,6368.3800000000001,6384.0699999999997,6393.8699999999999
2020-07-03,6403.6800000000003,6428.3199999999997,6436.2200000000003,6414.3400000000001
2020-07-06,6532.9700000000003,6558.6199999999999,6597.2299999999996,6620.9099999999999
2020-07-07,6775.21,6756.6099999999997,6810.4200000000001,6792.4499999999998
2020-07-08,6838.6899999999996,6846.71,6803.0100000000002,6847.7399999999998
2020-07-09,7014.8800000000001,7051.8299999999999,7074.0799999999999,7064.3900000000003
2020-07-10,7171.6899999999996,7223.71,7228,7178.7399999999998
2020-07-13,7231.6999999999998,7231.2600000000002,7250.6099999999997,7303.3999999999996
2020-07-14,7425.5,7419.8699999999999,7446.4700000000003,7305.9700000000003
2020-07-15,7344.6000000000004,7221.3900000000003,7283.4499999999998,7199.1499999999996
2020-07-16,7088.4399999999996,7157.6999999999998,7117.7200000000003,7064.46
2020-07-17,6736.8699999999999,6782.6800000000003,6776.7299999999996,6885.4799999999996
2020-07-20,6852.8599999999997,6857.6400000000003,6818.7299999999996,6852.8199999999997
2020-07-21,7037.1199999999999,7054.6400000000003,7037.4499999999998,7019.71
2020-07-22,7066.3199999999997,7098.6300000000001,7114.2399999999998,7110.4399999999996
2020-07-23,7100.29,7114.96,7088.0699999999997,7012.6099999999997
2020-07-24,7120.1099999999997,7116.1800000000003,7081.2299999999996,7052.4200000000001
2020-07-27,6816.46,6806.4499999999998,6802.8100000000004,6781.6400000000003
2020-07-28,6853.2299999999996,6860.0100000000002,6825.4799999999996,6871.21
2020-07-29,6838.0500000000002,6876.7200000000003,6910.8000000000002,6969.4200000000001
2020-07-30,7068.4499999999998,7095.8199999999997,7078.25,7049.0600000000004
2020-07-31,7074.6599999999999,7105.0699999999997,7138.9200000000001,7093.21
2020-08-03,7203.3100000000004,7244.7399999999998,7270.0600000000004,7303.7299999999996
2020-08-04,7374.6899999999996,7380.7700000000004,7374.2799999999997,7379.0900000000001
2020-08-05,7310.6400000000003,7318.8800000000001,7292.7299999999996,7341.9200000000001
2020-08-06,7441.4200000000001,7424.3800000000001,7412.3400000000001,7384.6800000000003
2020-08-07,7405.6700000000001,7396.6499999999996,7357.5699999999997,7301.21
2020-08-10,7385.1099999999997,7341.21,7328.8900000000003,7332.0699999999997
2020-08-11,7362.71,7358.6400000000003,7361.75,7362.71
2020-08-12,7153.0799999999999,7074.9700000000003,7066.4700000000003,6995.21
2020-08-13,7117.2200000000003,7117.8199999999997,7100.2299999999996,7141
2020-08-14,7107.2399999999998,7153.1099999999997,7125.9200000000001,7125.1499999999996
2020-08-17,7202.5900000000001,7239.7700000000004,7237.9300000000003,7248.4700000000003
2020-08-18,7357.6199999999999,7387.3599999999997,7367.0299999999997,7391.1499999999996
2020-08-19,7378.1400000000003,7335.1000000000004,7347.7700000000004,7331
2020-08-20,7189.3100000000004,7243.5799999999999,7239.9700000000003,7200.3199999999997
2020-08-21,7220.3800000000001,7234.5,7221.8900000000003,7201.2299999999996
2020-08-24,7193.75,7126.5799999999999,7177.21,7216.75
2020-08-25,7270.3199999999997,7264.0500000000002,7271.9200000000001,7264.8199999999997
2020-08-26,7188.9899999999998,7194.6800000000003,7197.4799999999996,7193.4899999999998
2020-08-27,6998.75,7039.4700000000003,7034.5900000000001,7024.21
2020-08-28,7107.3699999999999,7117.6999999999998,7118.1700000000001,7088.8100000000004
2020-08-31,7258.4499999999998,7273.1400000000003,7263.6499999999996,7299.54
2020-09-01,7217.6400000000003,7227.1000000000004,7198.0299999999997,7177.7799999999997
2020-09-02,7262.5600000000004,7257.8500000000004,7245.9499999999998,7248.0500000000002
2020-09-03,7245.0500000000002,7238.6800000000003,7239.29,7250.9300000000003
2020-09-04,7102.1899999999996,7123.8800000000001,7098.6599999999999,7143.9300000000003
2020-09-07,7191.1199999999999,7235.6000000000004,7208.6300000000001,7171.6000000000004
2020-09-08,7059.1800000000003,7036.96,7045.4300000000003,7013.0299999999997
2020-09-09,7032.3400000000001,6981.9399999999996,6976.2799999999997,6912.5200000000004
2020-09-10,6908.1199999999999,6883.0100000000002,6840.46,6817.9799999999996
2020-09-11,6622.6700000000001,6607.3100000000004,6670.3000000000002,6682.6599999999999
2020-09-14,6798.2399999999998,6832.2700000000004,6858.0600000000004,6866.6300000000001
2020-09-15,6840.2700000000004,6835.4499999999998,6863.6199999999999,6829.5699999999997
2020-09-16,6856.9200000000001,6844.8500000000004,6842.6400000000003,6847.5699999999997
2020-09-17,6784.9899999999998,6770.4799999999996,6764.6300000000001,6797.3299999999999
2020-09-18,6822.1000000000004,6838.0799999999999,6836.8599999999997,6832.54
2020-09-21,6937.8800000000001,6949.0299999999997,6971.96,6963.0699999999997
2020-09-22,6877.6000000000004,6855.3199999999997,6885.7600000000002,6873.7799999999997
2020-09-23,6821.1099999999997,6836.4099999999999,6843.1700000000001,6821.9700000000003
2020-09-24,6813.3999999999996,6773.3999999999996,6765.71,6745.9799999999996
2020-09-25,6687.4700000000003,6670.2700000000004,6663.2200000000003,6665.6099999999997
2020-09-28,6622.7700000000004,6633.5200000000004,6591.5200000000004,6581.21
2020-09-29,6580.1800000000003,6569.2600000000002,6618.79,6633.5
2020-09-30,6624.6300000000001,6633.4300000000003,6640.5,6656.6000000000004
2020-10-09,6751.46,6763.8000000000002,6775.21,6794.1199999999999
2020-10-12,6901.3999999999996,6926.1700000000001,6941.21,6970.04
2020-10-13,7001.7799999999997,7001.8999999999996,6994,7006.5100000000002
2020-10-14,7035.0500000000002,7016.1000000000004,7020.21,7020.2200000000003
2020-10-15,6989.1599999999999,6953.8100000000004,6957.2799999999997,6961.6700000000001
2020-10-16,6919.6099999999997,6935.96,6912.04,6889.8900000000003
2020-10-19,6928.9099999999999,6944.8900000000003,6942.1499999999996,6905.1199999999999
2020-10-20,6821.1199999999999,6836.1099999999997,6821.6599999999999,6819.1099999999997
2020-10-21,6898,6888.6700000000001,6872.8299999999999,6832.6999999999998
2020-10-22,6733.3299999999999,6735.5,6730.2700000000004,6734.9200000000001
2020-10-23,6777.21,6804.9099999999999,6783.1000000000004,6762.5100000000002
2020-10-26,6584.6199999999999,6596.8800000000001,6636.3500000000004,6656.5900000000001
2020-10-27,6635.2399999999998,6666.3500000000004,6668.54,6641.6700000000001
2020-10-28,6655.04,6613.3699999999999,6598.4499999999998,6591.9899999999998
2020-10-29,6605.3699999999999,6644.4799999999996,6635.6300000000001,6631.9099999999999
2020-10-30,6682.9200000000001,6664.2600000000002,6657.0699999999997,6634.2200000000003
2020-11-02,6500.96,6520.4300000000003,6508.8100000000004,6499.1000000000004
2020-11-03,6534.1800000000003,6580.6000000000004,6582.8299999999999,6607.5799999999999
2020-11-04,6652.5799999999999,6643.5600000000004,6637.8999999999996,6610.3299999999999
2020-11-05,6694.25,6706.7299999999996,6693.1400000000003,6674.3999999999996
2020-11-06,6735.4799999999996,6725.0200000000004,6705.3500000000004,6689.0799999999999
2020-11-09,6744.5500000000002,6777.3599999999997,6786.79,6797.8400000000001
2020-11-10,6801.79,6800.3199999999997,6795.3100000000004,6815.9300000000003
2020-11-11,6750.3500000000004,6740.2799999999997,6749.7600000000002,6713.1800000000003
2020-11-12,6677.9200000000001,6691.8199999999997,6672.1599999999999,6668.2700000000004
2020-11-13,6625.6199999999999,6636.7600000000002,6636.8699999999999,6662.1400000000003
2020-11-16,6689.4799999999996,6685.9200000000001,6697.3900000000003,6698.4499999999998
2020-11-17,6722.0900000000001,6700.8199999999997,6694.1899999999996,6665.3000000000002
2020-11-18,6699.3400000000001,6716.7200000000003,6697.9200000000001,6684.6499999999996
2020-11-19,6634.3800000000001,6674.1099999999997,6672.6400000000003,6673.9200000000001
2020-11-20,6721.4399999999996,6724.0299999999997,6718.7299999999996,6720.3699999999999
2020-11-23,6746.3000000000002,6745.7399999999998,6767.3999999999996,6775.3299999999999
2020-11-24,6805.3400000000001,6798.3999999999996,6798.7799999999997,6805.8800000000001
2020-11-25,6796.1000000000004,6796.6199999999999,6776.6300000000001,6766.9700000000003
2020-11-26,6686.3000000000002,6673.8999999999996,6657.21,6621.4700000000003
2020-11-27,6620.4700000000003,6615.2600000000002,6637.6400000000003,6621.2799999999997
2020-11-30,6606.5500000000002,6648.46,6657.9799999999996,6656.3800000000001
2020-12-01,6611.1099999999997,6628.4700000000003,6634.21,6665.1499999999996
2020-12-02,6729.1400000000003,6724.6499999999996,6708.3699999999999,6708.3800000000001
2020-12-03,6708.6400000000003,6691.9799999999996,6684.1499999999996,6704.1000000000004
2020-12-04,6700.6899999999996,6712.2399999999998,6704.0699999999997,6711.4700000000003
2020-12-07,6757.0200000000004,6758.4200000000001,6762.21,6760.1700000000001
2020-12-08,6744.6499999999996,6740.2700000000004,6731.6099999999997,6744.3699999999999
2020-12-09,6725.7700000000004,6719.7399999999998,6694.0699999999997,6684.8699999999999
2020-12-10,6561.9499999999998,6562.8500000000004,6586.5900000000001,6605.5200000000004
2020-12-11,6595.9300000000003,6593.6999999999998,6568.4399999999996,6544.46
2020-12-14,6463.3100000000004,6514.8299999999999,6527.3000000000002,6530.2600000000002
2020-12-15,6565.7200000000003,6571.4899999999998,6576.4799999999996,6595.7200000000003
2020-12-16,6588.6199999999999,6579.7299999999996,6572.1599999999999,6543.0799999999999
2020-12-17,6523.4899999999998,6520.6800000000003,6487.1199999999999,6486.5100000000002
2020-12-18,6589.2799999999997,6610.7299999999996,6616.9099999999999,6619.7799999999997
2020-12-21,6577.1899999999996,6602.7200000000003,6630.3699999999999,6670.3199999999997
2020-12-22,6660.7600000000002,6649.6800000000003,6658.1899999999996,6661.8900000000003
2020-12-23,6555.3599999999997,6574.4300000000003,6558.1999999999998,6586.3999999999996
2020-12-24,6576.8299999999999,6586.3199999999997,6557.1899999999996,6564.4399999999996
2020-12-25,6466.6099999999997,6482.5900000000001,6464.9499999999998,6493.0799999999999
2020-12-28,6550.4300000000003,6515.9300000000003,6485.2399999999998,6547.4700000000003
2020-12-29,6516.7200000000003,6519.5600000000004,6474.1499999999996,6527.1899999999996
2020-12-30,6469.0600000000004,6486.2399999999998,6483.7799999999997,6520.7299999999996
2020-12-31,6555.1199999999999,6596.4300000000003,6601.8400000000001,6616.4700000000003
