trading_day,gap,r1,r20,rvol20,prev_daytime,prev_last_hour,prev_afternoon,holiday_reopen,weekend,prev_gap,overnight_trend_5,abs_r1,us_nasdaq,us_vix_chg
2017-01-03,0.0015075033624389889,0.00030277005144729863,-0.046014734152696302,0.013779376990813445,0.00043713142810020145,-0.0026311894620861809,0.00096549789158362209,1,0,-0.00013430266873559749,-0.0015222651815158584,0.00030277005144729863,-0.0090149463650270878,0.05011219147344792
2017-01-04,0.00024401264195650363,0.0087470527131525699,-0.032353801780713232,0.013970087777744758,0.0072286521333166931,0.0016828952815779452,0.0017789640136982587,0,0,0.0015075033624389889,-0.00035301417292756823,0.0087470527131525699,-0.0090149463650270878,0.05011219147344792
2017-01-05,-0.00054440976523495443,0.012236825360502523,-0.022744180384412394,0.014287441342024759,0.011989887034534075,0.0014530988661669575,0.003437404516541287,0,0,0.00024401264195650363,-0.00016170700260549343,0.012236825360502523,0.0088265415134791692,-0.077821011673151808
2017-01-06,-0.001046044406718627,9.4579662604399317e-05,-0.033266325719439771,0.014009687088311792,0.00063933748941180646,-0.002554938070647772,-0.0013498447448193618,0,0,-0.00054440976523495443,-0.0001590881240713271,9.4579662604399317e-05,0.001997443856125436,-0.015189873417721489
2017-01-09,-0.0016237141241061126,-0.007020145869566341,-0.034171255627062025,0.014026933527143189,-0.005980357182028162,-0.0020712212671656349,-0.0035080206476703069,0,1,-0.001046044406718627,5.3518327412627185e-06,0.007020145869566341,0.0060350514036233704,-0.029991431019708581
2017-01-10,-0.00089671174877281601,0.0051045948322221424,-0.025615503966743725,0.014096701416893264,0.0067392515742952241,0.002736894308604132,0.00066488669752517993,0,0,-0.0016237141241061126,-0.00029253045833284031,0.0051045948322221424,0.0019489011168143389,0.021201413427561766
2017-01-11,-0.0019524829985306802,-0.0051179591949933601,0.025254004772860439,0.0066105465508774679,-0.0042250360857175595,-0.0039727483806480945,-0.0065735727835395386,0,0,-0.00089671174877281601,-0.00077337348057520132,0.0051179591949933601,0.0036154466341999925,-0.0060553633217993452
2017-01-12,-0.0012101166219082859,-0.010419824497215235,0.010228159334470188,0.0070594821432252422,-0.0084839061812645999,-0.0024295745375905176,-0.0010892083952289688,0,0,-0.0019524829985306802,-0.001212672608672638,0.010419824497215235,0.002130832771955804,-0.020017406440382968
2017-01-13,-0.0010979171552221167,-0.0089884317076377451,0.007783434092658803,0.0072059877181176821,-0.0077877391583319744,-0.0028509341710559744,-0.009345399634631768,0,0,-0.0012101166219082859,-0.0013458139800073044,0.0089884317076377451,-0.0029045680443593458,0.024866785079928899
2017-01-16,-0.0027817200563825528,-0.018597082169683365,-0.021429668032641791,0.0079445258417890855,-0.017518398764997389,-0.0083947733411197101,-0.014306769396574825,0,1,-0.0010979171552221167,-0.0013561885297080022,0.018597082169683365,0.0048003691759697098,-0.026863084922010283
2017-01-17,-0.003912026676920477,-0.042756425109579221,-0.073369244590238969,0.011813522120213813,-0.040086213677768545,-0.018687368551280503,-0.016369149114267789,0,0,-0.0027817200563825528,-0.0015877897161632904,0.042756425109579221,0.0048003691759697098,-0.026863084922010283
2017-01-18,-0.0023852079739432597,0.012191201406968055,-0.061121557841362528,0.01233128318727417,0.016166471752656619,0.0055596886874924589,0.018636700432390629,0,0,-0.003912026676920477,-0.0021908527017928227,0.012191201406968055,0.0048003691759697098,-0.026863084922010283
2017-01-19,-0.0028376020447757888,-0.004921126216736238,-0.065181092393218565,0.012323486841985887,-0.0025419813970909422,-0.004044091064353883,-0.0028569538556395546,0,0,-0.0023852079739432597,-0.0022773976968753383,0.004921126216736238,0.0030548519245385819,0.051390058972198949
2017-01-20,-0.0012834065960311003,-0.0042244847380318307,-0.075964643296861478,0.012064294059658609,-0.0013908293133596539,-0.0010071062522210017,-0.0049779930183021515,0,0,-0.0028376020447757888,-0.0026028947814488389,0.0042244847380318307,-0.0028025523566098665,0.024038461538461453
2017-01-23,0.0015158690219922999,0.016640290419451587,-0.060429092210215196,0.012892918857512124,0.017946729967099673,-0.0012287409295456131,0.00072383789990504432,0,1,-0.0012834065960311003,-0.0026399926696106359,0.016640290419451587,0.0027526678315115127,-0.097026604068857658
2017-01-24,-0.0010184720471043684,0.010055923944424672,-0.039986555980708327,0.013049640773486927,0.0085271289118682425,0.0006528846354074691,0.0003979989835718456,0,0,0.0015158690219922999,-0.0017804748539356652,0.010055923944424672,-0.00043021746682925244,0.019930675909878737
2017-01-25,-0.0019597271153850571,-0.0055722172577150619,-0.049550197786615069,0.012983397449280534,-0.0045583878011660195,-0.0023223854128159305,-0.0019620249276680601,0,0,-0.0010184720471043684,-0.0012017639279724435,0.0055722172577150619,0.0086476713236591785,-0.059473237043330407
2017-01-26,0.00078767303962035129,0.0033248887805623628,-0.047382009562890959,0.013025749984547407,0.0052949926365930544,0.0015544474400155384,-0.00071599952430168035,0,0,-0.0019597271153850571,-0.0011166677562608029,0.0033248887805623628,0.0098875906987374584,-0.023486901535682003
2017-02-03,0.00079577180725487473,0.0067823310950496651,-0.037024562951731954,0.013175390686615206,0.0059899399412284282,0.0012751024352626317,0.0025424370743769575,1,0,0.00078767303962035129,-0.0003916127393815749,0.0067823310950496651,-0.0011430799358457255,0.0101608806096527
2017-02-06,-4.5219725088641027e-05,-0.0028759899925298038,-0.036052019900356891,0.013168946362910675,-0.0036688422385660058,-0.0023544243913976581,0.00034476645740255663,0,1,0.00079577180725487473,2.4222941275620079e-05,0.0028759899925298038,0.0054238671445301367,-0.080469404861693183
2017-02-07,-0.00099516908212560207,0.011944118197028342,-0.024833762422181049,0.013517155136296624,0.011989880101199057,0.0038906826092912628,0.0025353974907555976,0,0,-4.5219725088641027e-05,-0.0002879948081405681,0.011944118197028342,-0.00056822493236896587,0.036463081130355457
2017-02-08,-0.0017603656924286559,0.00028623188405796363,-0.033012925664875903,0.013321477258180409,0.0012826774471212943,0.0028004998038562157,0.0029996609184266276,0,0,-0.00099516908212560207,-0.00028333421514481483,0.00028623188405796363,0.0018839773640209057,-0.0070360598065083435
2017-02-09,-0.00053102033819885097,0.0072515475642840332,-0.037775347926283231,0.013093803842132131,0.0090278054957853016,0.0032542147853913406,0.00827657890125022,0,0,-0.0017603656924286559,-0.00024346193055353461,0.0072515475642840332,0.0014504196171456485,0.01417183348095663
2017-02-10,-0.00068487775645464932,0.0081307245011346119,-0.03004350253034338,0.013278325230556106,0.0086663468457663928,0.001377595791724584,0.001900096613062896,0,0,-0.00053102033819885097,-0.00050720060611737501,0.0081307245011346119,0.0057598395058471308,-0.049781659388646204
2017-02-13,-0.00083882407126789627,-0.0035052424062989029,-0.026610096063944932,0.013223717893210118,-0.0028222975786780236,-0.0024828485867043337,-0.001632024854428038,0,1,-0.00068487775645464932,-0.00080333051885927986,0.0035052424062989029,0.0033157310880846946,-0.0027573529411766273
2017-02-14,-0.00062374376700924383,0.006224957581513868,-0.025525084817837995,0.013254450780004208,0.0070697118972982143,0.0015213523765640335,0.00060869833480081681,0,0,-0.00083882407126789627,-0.00096205138809513091,0.006224957581513868,0.0052021841151141945,0.020276497695852491
2017-02-15,-0.00098055160182486389,-0.0010814720827232449,-0.021571394556045287,0.013222462923025849,-0.00045801399909117801,0.0011206978513025323,0.00068780856351358111,0,0,-0.00062374376700924383,-0.00088776632507185931,0.0010814720827232449,0.0032286830581751413,-0.029810298102981081
2017-02-16,-0.0012296157630509175,-0.0094683772108411501,-0.020630669120546896,0.013188476866893444,-0.0084961565289101149,-0.0073201199200533251,-0.0094413314972221496,0,0,-0.00098055160182486389,-0.00073180350695110084,0.0094683772108411501,0.0063760577044462696,0.1145251396648046
2017-02-17,-0.00088597163938075596,0.0064105406594143766,-0.0054126012938131574,0.013144403563174914,0.0076495624450281241,0.0023263114297207288,0.00076032214777899121,0,0,-0.0012296157630509175,-0.0008715225919215142,0.0064105406594143766,-0.00078014379390456412,-0.017543859649122862
2017-02-20,-0.00073758981116978095,-0.0087108636318168342,0.0046064318677712102,0.012589864873054588,-0.0078318307723848068,-0.0013316521724525687,-0.00033984849722112909,0,1,-0.00088597163938075596,-0.00091174136850673553,0.0087108636318168342,0.0040722970300435257,-0.022959183673469385
2017-02-21,0.00021435614559073279,0.0087489683953576591,0.058660228569267225,0.0075944108944210184,0.009493560560068337,0.0064843691943321513,0.0056273764258554237,0,0,-0.00073758981116978095,-0.00089149451648711246,0.0087489683953576591,0.0040722970300435257,-0.022959183673469385
2017-02-22,-0.00021934996933825612,0.0098079845282499356,0.056167599783276234,0.0074581237455378351,0.009591572370175605,0.0025383861444552291,0.0023535141358608236,0,0,0.00021435614559073279,-0.00072387453396711705,0.0098079845282499356,0.0040722970300435257,-0.022959183673469385
